"X","Y","gr1","gr2","gr3","gr4"
344775,8553675,0.0012599184572892,0.106097953197513,3.0430492866911e-05,0.892611697852331
344825,8553675,0.000551002561487495,0.0544959009792401,5.59795930556559e-05,0.944897116866217
344875,8553675,0.000984961377110188,0.0953494861076175,2.99300072169074e-05,0.903635622508055
344925,8553675,0.00131781739403437,0.0541635521918171,0.00062002006819673,0.943898610345952
344975,8553675,0.000602326847225621,0.0032199511912271,0.000228747641785149,0.995948974319762
344025,8553725,0.000630324156999804,0.351515479207427,1.62435116333442e-05,0.64783795312394
344075,8553725,0.00552577938927912,0.0338821832596805,0.000162170539648964,0.960429866811391
344125,8553725,1.96900192636023e-05,0.000932074133941691,1.48210767784958e-06,0.999046753739117
344175,8553725,0.000605775877065065,0.0645956819917343,2.30736807910011e-05,0.93477546845041
344225,8553725,0.00136559940856679,0.122823008356596,7.12832507300278e-05,0.875740108984107
344275,8553725,3.84088674489523e-05,0.00111056472588275,3.06301814235303e-06,0.998847963388526
344325,8553725,7.19915715611204e-05,0.0037529106943749,5.75523636440671e-06,0.9961693424977
344375,8553725,0.00169035094394663,0.165661299696541,9.26615832607805e-05,0.832555687776251
344425,8553725,0.00139481084570337,0.259058829693638,0.000362681019450204,0.739183678441208
344475,8553725,2.40344081851461e-05,0.000722824601887511,3.16918934214899e-06,0.999249971800585
344525,8553725,0.00106820396087685,0.139993659637741,7.46385494131492e-05,0.858863497851969
344575,8553725,6.57296589610033e-05,0.00225572502433519,1.27934729385593e-05,0.997665751843765
344625,8553725,7.49643519420551e-05,0.00661848983806698,1.42491168471617e-05,0.993292296693144
344675,8553725,0.000138455668070687,0.00233610333643024,1.15053973983407e-05,0.997513935598101
344725,8553725,9.6356564374198e-05,0.00244992901076306,4.19913567834778e-06,0.997449515289184
344775,8553725,0.00788385158842879,0.0871509767965453,0.0050614625812902,0.899903709033744
344825,8553725,0.00809484523567911,0.0830273610789937,0.00518861329789635,0.903689180387434
344875,8553725,0.00819530140678561,0.0786159079750481,0.00519468129986012,0.907994109318312
344925,8553725,0.00867449925385854,0.0807183519528945,0.00526988716468755,0.905337261628561
344975,8553725,0.00990437959183552,0.0908856736915845,0.00537245244618165,0.893837494270401
344025,8553775,0.0259248812825683,0.239103941574918,0.000471457957697209,0.734499719184817
344075,8553775,7.91667261657559e-05,0.00342709541937186,2.19308377649637e-05,0.996471807016697
344125,8553775,0.000305333378452571,0.00405930826734734,0.000123228469563669,0.995512129884636
344175,8553775,0.00221740334142533,0.0785073131351799,8.86475405208859e-05,0.919186635982874
344225,8553775,0.00645036160794306,0.182801058214778,0.000271173695158881,0.81047740648212
344275,8553775,0.000762709689288204,0.180144107290078,1.49593754350729e-05,0.819078223645199
344325,8553775,0.000430700747353212,0.322533433363489,5.3706195870781e-05,0.676982159693287
344375,8553775,2.39526070004788e-05,0.00222237103694307,2.42150864747653e-06,0.997751254847409
344425,8553775,0.00157995034642804,0.367153483554634,4.58774814574833e-05,0.631220688617481
344475,8553775,0.00247281275245304,0.130974530535937,0.000215727333328457,0.866336929378282
344525,8553775,1.78275373829895e-05,0.00060936948928004,8.0871493066305e-07,0.999371994258406
344575,8553775,0.000286054364965768,0.00469134873084185,1.09578764634677e-05,0.995011639027729
344625,8553775,0.000515940880449874,0.338463594271311,2.04291869972463e-05,0.661000035661241
344675,8553775,9.19482479102499e-05,0.000900180752573385,7.61419210012534e-06,0.999000256807416
344725,8553775,1.92533166642664e-05,0.000334155625053359,2.7751259482775e-07,0.999646313545688
344775,8553775,0.00233099475107576,0.187152606069749,0.000127517176026009,0.810388882003149
344825,8553775,0.000391589767040402,0.0185242899532693,1.56954100675603e-05,0.981068424869623
344875,8553775,2.73224594607142e-05,0.000724023187126966,1.83761584544252e-06,0.999246816737567
344925,8553775,0.000187598601389799,0.000933531880746496,2.49438480738768e-05,0.99885392566979
344975,8553775,0.00166022198836269,0.400805768985347,9.76403702050534e-05,0.597436368656085
344025,8553825,0.759665550328881,0.157875205240314,0.0427572897510172,0.0397019546797882
344075,8553825,3.45435731333465e-05,0.00343683379389328,1.82076217106631e-06,0.996526801870802
344125,8553825,7.90788749974337e-05,0.00467968950834121,9.96681916477313e-06,0.995231264797497
344175,8553825,0.0969153691913615,0.028091001953995,0.300406396571281,0.574587232283363
344225,8553825,0.0965244652516292,0.347052447603945,0.00115232122690905,0.555270765917517
344275,8553825,0.0228604153266209,0.142580590425722,0.0272267220301518,0.807332272217509
344325,8553825,0.0135537979158134,0.195522477291039,0.142327348423318,0.64859637636983
344375,8553825,6.15075996332478e-05,0.00364490789783813,1.12626027873519e-05,0.996282321899741
344425,8553825,0.000844888981001589,0.371596615693042,0.000161869402389572,0.627396625923567
344475,8553825,0.0704794841839357,0.260853852750488,0.21321765053519,0.455449012530387
344525,8553825,0.000116344222534606,0.00067794241641844,7.9178097845696e-06,0.999197795551262
344575,8553825,0.00173883852175767,0.0588091125132778,0.000728729978618594,0.938723318986346
344625,8553825,0.000797927767895026,0.235352827184167,0.000115254351175965,0.763733990696762
344675,8553825,0.00106330859095158,0.213763971515252,3.00192812098175e-05,0.785142700612587
344725,8553825,0.000884350141822981,0.342219765297036,2.14398701294671e-05,0.656874444691012
344775,8553825,0.00105011908071071,0.375108087722353,3.20790451589682e-05,0.623809714151777
344825,8553825,0.00261599261371624,0.0181652378694648,4.03092284800299e-05,0.979178460288339
344875,8553825,0.00156506380870286,0.0705853958474926,0.000118714972770443,0.927730825371034
344925,8553825,3.39534906960821e-05,0.0028314219760316,9.44394992821348e-06,0.997125180583344
344975,8553825,5.35427377887567e-05,0.00605632597623042,2.82275952470028e-06,0.993887308526456
344425,8553875,0.00101770811504345,0.0764437591409338,3.20792644606628e-05,0.922506453479562
344475,8553875,0.0160724580455431,0.126941091756507,0.0283188341793305,0.828667616018623
344525,8553875,0.0130968420698941,0.10658559267997,0.0185351344454622,0.861782430804679
344575,8553875,0.0108530098536462,0.106565371463548,0.0116069216807496,0.870974697002062
344625,8553875,0.00994690715429606,0.121133821253085,0.00897217635206435,0.859947095240559
344675,8553875,0.00955697030646795,0.127733936747532,0.00774590694325023,0.854963186002751
344725,8553875,0.00940328755494598,0.135260196056448,0.0070910498648634,0.848245466523745
344775,8553875,0.0094075268221573,0.127779312006737,0.00669603307910656,0.856117128091997
344825,8553875,0.00942880687715376,0.0965210704367858,0.00637603635868688,0.887674086327376
344875,8553875,0.0088176804646451,0.0778680373268488,0.00575380219078346,0.907560480017722
344925,8553875,0.000251690369506675,0.00986496461380228,1.53561288800923e-05,0.989867988887811
344975,8553875,7.78804753819535e-05,0.0011566882758964,4.68779128778013e-06,0.998760743457434
344925,8553925,0.0105282201539297,0.0755233802302219,0.00682598588171888,0.907122413734124
344975,8553925,0.0106616770133949,0.0726085328300423,0.00651086503464575,0.910218925121914
345025,8552575,0.112348198471408,0.0231220016642415,0.000351205825380327,0.86417859403897
345075,8552575,0.318505549650235,0.479663273473289,0.0309784212161227,0.170852755660354
345125,8552575,0.591124606654982,0.224754567504261,0.00152539191203109,0.182595433928726
345175,8552575,0.428120129617363,0.238132687529344,0.24847726846846,0.0852699143848332
345025,8552625,0.00116570589282563,0.0698026224576593,0.00027801662167779,0.928753655027837
345075,8552625,0.000264113163784405,0.000648842589765421,1.35178870572169e-06,0.999085692457744
345125,8552625,0.000558798684940749,0.221279360350667,4.6379510691852e-05,0.7781154614537
345175,8552625,0.00448882774688092,0.386116974703818,0.00446356830054299,0.604930629248758
345225,8552625,0.0418139213101441,0.116491735889833,0.015964341218426,0.825730001581595
345275,8552625,0.0324005997900987,0.117989723112582,0.0122023416468585,0.837407335450461
345325,8552625,0.0205053205668531,0.474210396511383,0.00124405116242323,0.504040231759341
345375,8552625,0.366109473462656,0.0746375547688458,0.129976397400477,0.429276574368021
345425,8552625,0.0860622575285007,0.219378928499833,0.00104912850843645,0.69350968546323
345475,8552625,0.374347229383381,0.232737640934432,0.23261936649468,0.160295763187507
345525,8552625,9.64333338360621e-05,0.00141117678081531,8.32715584765979e-06,0.998484062729501
345575,8552625,5.61527751626438e-05,0.00190702547109323,3.35592115010845e-06,0.998033465832594
345625,8552625,0.00207913968365251,0.0863095815041292,3.17067171347624e-05,0.911579572095084
345675,8552625,2.03275974805047e-05,0.00093121229817491,9.76651545355039e-07,0.999047483452799
345025,8552675,2.81076589871543e-05,0.00246380964800179,2.03156026675701e-06,0.997506051132744
345075,8552675,0.000324556395268624,0.0313623568660006,0.00016410128143099,0.9681489854573
345125,8552675,0.000879426231886647,0.105399597164187,0.000109222527680701,0.893611754076245
345175,8552675,0.000707736168866189,0.0605550806506719,7.73901136467269e-05,0.938659793066815
345225,8552675,6.42306729383068e-05,0.00450097380728604,2.83811185196121e-06,0.995431957407924
345275,8552675,0.000658831668921974,0.0517745862518262,4.96422170197684e-05,0.947516939862232
345325,8552675,5.34958393915032e-05,0.00824692446984749,2.98687420566199e-05,0.991669710948704
345375,8552675,0.00074243858150641,0.0271556318111051,0.000360010158793749,0.971741919448595
345425,8552675,0.000497603518058824,0.191361669569351,2.87351986849001e-05,0.808111991713905
345475,8552675,0.0027640276344275,0.118831335421208,8.42914966084794e-05,0.878320345447756
345525,8552675,0.000775013174686547,0.172445245768029,8.47289343834771e-05,0.826695012122901
345575,8552675,0.00257304930678628,0.431270406000044,0.000298180287504228,0.565858364405665
345625,8552675,0.00312969119118384,0.0788608889530453,6.57619681925487e-05,0.917943657887578
345675,8552675,0.0124871246535655,0.102219845391247,0.00670448096098829,0.878588548994198
345725,8552675,0.0156053289192659,0.134751001707806,0.00759967922242449,0.842043990150501
345775,8552675,0.017347146525439,0.197541722510277,0.00803222619569083,0.777078904768593
345825,8552675,0.0145181364243775,0.236424116329726,0.00785098150618865,0.741206765739708
345875,8552675,0.000412058818036538,0.263129596743549,7.26327448064522e-05,0.736385711693608
345925,8552675,0.00157613331814155,0.252742024615685,3.46509349195145e-05,0.745647191131254
345975,8552675,0.000377274810098556,0.000767889544981589,1.35484326819338e-05,0.998841287212238
345025,8552725,8.30278997048827e-05,0.000909699976739454,1.76840792948108e-05,0.998989588044261
345075,8552725,2.1157430104804e-05,0.000733802628549201,2.2861197276539e-06,0.999242753821618
345125,8552725,5.1686267861466e-05,0.000602130421516324,7.14823039586564e-06,0.999339035080226
345175,8552725,1.99683712585336e-05,0.0014321874455837,1.33453968367351e-06,0.998546509643474
345225,8552725,0.00126886501212529,0.00517528965389316,6.30713031812741e-05,0.9934927740308
345275,8552725,7.34117361802119e-05,0.00318517843677603,7.08121036716445e-06,0.996734328616677
345325,8552725,2.79844073676381e-05,0.000785772494603247,3.43943288623981e-06,0.999182803665143
345375,8552725,0.000262018241843444,0.00440968926656596,8.77866720989403e-06,0.995319513824381
345425,8552725,0.00068544551085012,0.145736961110056,3.51860358728934e-05,0.853542407343221
345475,8552725,0.000241782281797073,0.0291232080844661,2.34121788579389e-05,0.970611597454879
345525,8552725,9.64057584762807e-05,0.00354447221351638,2.98993789649454e-06,0.996356132090111
345575,8552725,0.000977225202949935,0.0424703953307068,1.74892501378216e-05,0.956534890216205
345625,8552725,5.80854347895572e-05,0.000318891859652547,3.23598237062104e-06,0.999619786723187
345675,8552725,7.17090296051261e-05,0.00115466234946038,1.82367185544697e-05,0.99875539190238
345725,8552725,0.000266886589166111,0.00126348083727578,3.78160955354042e-06,0.998465850964005
345775,8552725,0.000880964337586301,0.538323556155562,6.26966674146642e-05,0.460732782839437
345825,8552725,0.00067333714689893,0.596098524811469,0.000253759086222564,0.40297437895541
345875,8552725,0.00109937253165168,0.69878343066421,2.69154698842116e-05,0.300090281334254
345925,8552725,0.000823148484910802,0.209986431554124,5.31283455669454e-05,0.789137291615399
345975,8552725,0.00142122526711472,0.508787214333728,0.000499557993563568,0.489292002405594
345025,8552775,9.87026045027322e-05,0.00124993118631633,9.08899097581677e-06,0.998642277218205
345075,8552775,0.557239170037151,0.387204907199172,0.00181805533412934,0.0537378674295484
345125,8552775,0.0439983532057227,0.094370722246005,0.00467989283130601,0.856951031716966
345175,8552775,0.0207832960725839,0.0796655921576176,0.00512453689732145,0.89442657487248
345225,8552775,0.0158349615351902,0.0703663428901258,0.00538304116265431,0.90841565441203
345275,8552775,0.0139959022413057,0.0669037621677253,0.00559712911529956,0.913503206475668
345325,8552775,0.013353085597788,0.064142879714805,0.00564358378413319,0.916860450903273
345375,8552775,0.0132285073665488,0.00998522449586258,0.000236631815276186,0.976549636322312
345425,8552775,0.000221645132739189,0.000793589854571743,3.04149234013914e-05,0.998954350089288
345475,8552775,3.27910027564765e-05,0.00178864682549118,2.83974382565575e-06,0.998175722427927
345525,8552775,3.82671436806694e-05,0.00168061893126104,1.39185145540451e-06,0.998279722073603
345575,8552775,0.00190168956477144,0.102239051450668,0.00010660711136878,0.895752651873192
345625,8552775,0.000188461542442309,0.00200984922256675,5.92716483672029e-05,0.997742417586624
345675,8552775,0.00011253430192569,0.00208385934351616,4.344608830233e-06,0.997799261745728
345725,8552775,1.43818123481604e-05,0.000263265535200709,2.29905628670745e-06,0.999720053596164
345775,8552775,0.380544222539709,0.0462878515295371,0.000280257880884196,0.572887668049869
345825,8552775,0.00144761095486642,0.380306085110915,3.16336252455584e-05,0.618214670308973
345875,8552775,0.00140697874725578,0.522761084723307,0.000267418461742339,0.475564518067695
345925,8552775,0.00145296958721078,0.0832394258174339,6.37512676943163e-05,0.915243853327661
345975,8552775,0.000363488705915876,0.351593537537995,8.73920208911611e-05,0.647955581735198
345025,8552825,0.000107355920896671,0.01035415012692,8.38002230749769e-06,0.989530113929876
345075,8552825,1.01739895299756e-05,0.000210233308325812,8.9526325753055e-07,0.999778697438887
345125,8552825,0.000653495475420876,0.199007998216085,3.51951795400511e-05,0.800303311128954
345175,8552825,0.00734735802854823,0.104251972285271,6.14340863562506e-05,0.888339235599824
345225,8552825,0.000107767793760989,0.00071190820764705,1.28793215437424e-05,0.999167444677048
345275,8552825,8.94582503487622e-05,0.0239486618700299,5.25307230106376e-06,0.97595662680732
345325,8552825,0.000159338325800609,0.00437620850804159,1.61092027580429e-05,0.9954483439634
345375,8552825,0.000422685368937351,0.0121828033451065,1.08857072050918e-05,0.987383625578751
345425,8552825,0.000387794418341822,0.0207002291452888,5.07539731713049e-06,0.978906901039052
345475,8552825,0.0102511291973328,0.0829105841325939,0.00542924176250259,0.901409044907569
345525,8552825,0.0100594262751768,0.0898382838612049,0.0057628124869381,0.894339477376679
345575,8552825,0.00983723658982966,0.0911555736439614,0.00584601679795835,0.893161172968249
345625,8552825,0.0102494144882304,0.0984220740121339,0.00593118819381294,0.885397323305823
345675,8552825,0.0122201728318773,0.110563571370277,0.00606140011270065,0.871154855685143
345725,8552825,0.0185883570011898,0.14431276783518,0.00603209550288438,0.831066779660745
345775,8552825,0.0113345475300246,0.715050203435255,7.54282271491324e-05,0.273539820807571
345825,8552825,0.000769803764413351,0.495010369586987,0.000141409082179064,0.504078417566421
345875,8552825,0.00217359221019632,0.257552222448016,0.000236156726752149,0.740038028615036
345925,8552825,0.000382508687536419,0.511300609229443,6.07680428807499e-05,0.48825611404014
345975,8552825,0.000631896981329851,0.334590946833267,1.41036545891855e-05,0.664763052530814
345025,8552875,0.000619514284591748,0.183169979585845,6.40337053943741e-05,0.816146472424169
345075,8552875,0.000176362411060876,0.00924872215579259,1.9635204557463e-05,0.990555280228589
345125,8552875,0.00021982626432051,0.0106839142103748,1.43370579191991e-05,0.989081922467386
345175,8552875,0.000957810942866642,0.215608404474757,3.16394561597729e-05,0.783402145126217
345225,8552875,0.00113188429177035,0.0296048140872253,4.33041074246143e-05,0.96921999751358
345275,8552875,0.000300274917999482,0.0191456060896303,2.27400655620217e-05,0.980531378926808
345325,8552875,0.00427069003570088,0.0981447432676448,7.23417020846871e-05,0.89751222499457
345375,8552875,0.000110801550377459,0.0111820195119582,9.5926324921231e-06,0.988697586305172
345425,8552875,7.75174805134287e-05,0.0031655654255146,8.20786657026014e-06,0.996748709227402
345475,8552875,0.010903353172796,0.197256302613858,0.000112732731584251,0.791727611481762
345525,8552875,0.00066664092285646,0.185738044774326,3.27404581838736e-05,0.813562573844634
345575,8552875,0.000110077863686665,0.00291996080063704,8.66092304399851e-06,0.996961300412632
345625,8552875,0.00122220153154387,0.157727467156049,3.53857492451186e-05,0.841014945563162
345675,8552875,0.00167062389001845,0.203766456915949,8.90759403645594e-05,0.794473843253668
345725,8552875,5.90234678456609e-05,0.000964784622728108,7.25110317829243e-06,0.998968940806248
345775,8552875,5.30734313624835e-05,0.00182357887038764,2.17410328708884e-06,0.998121173594963
345825,8552875,0.000118612447209164,0.000471526969910517,2.39909442527064e-06,0.999407461488455
345875,8552875,0.000278575711416649,0.00615101798912226,6.42641186036965e-06,0.993563979887601
345925,8552875,0.00158321093877947,0.432695770975897,4.6323435620349e-05,0.565674694649703
345975,8552875,0.00929592127324002,0.215741194910978,0.0106585050998844,0.764304378715898
345025,8552925,0.0118679686854476,0.0857950315932778,0.00415096682906833,0.898186032892207
345075,8552925,0.0126793620270999,0.0798306988215274,0.0043321380157274,0.903157801135645
345125,8552925,0.0121658139925958,0.0847775282057736,0.00427730915102031,0.898779348650609
345175,8552925,0.000354595688312684,0.0038479548557558,6.80755391292121e-05,0.995729373916802
345225,8552925,6.41554332549272e-05,0.00069250038454593,6.5748460012909e-06,0.999236769336198
345275,8552925,0.00090038772853988,0.0320950813996424,4.46993340066262e-05,0.966959831537811
345325,8552925,0.000424242707674857,0.00102376416006175,5.92442556698006e-06,0.998546068706696
345375,8552925,0.000360365252053557,0.00587147055480737,2.08960887874671e-05,0.993747268104352
345425,8552925,0.000885409177819247,0.266232150295862,0.000121053859815832,0.732761386666503
345475,8552925,0.00860342532301025,0.0904192720446963,0.000218124580418117,0.900759178051875
345525,8552925,0.000124688120398825,0.0039897075230678,4.97292735548309e-06,0.995880631429178
345575,8552925,7.13169174943669e-05,0.0241411360683716,9.91260175168452e-06,0.975777634412382
345625,8552925,0.000421986834848245,0.000697230788696365,1.81584920443001e-05,0.998862623884411
345675,8552925,0.000329535579931603,0.108800093870185,1.55738423284504e-05,0.890854796707555
345725,8552925,0.00014252855966131,0.0273444578988924,1.60589901324001e-05,0.972496954551314
345775,8552925,0.00267884438217472,0.0054671007274133,4.07375345963201e-05,0.991813317355816
345825,8552925,9.64998639571719e-05,0.0101498364068201,4.66996075501027e-06,0.989748993768468
345875,8552925,0.000273525001740855,0.0406523577633975,4.65172459136612e-05,0.959027599988948
345925,8552925,0.00141663554243032,0.201256626778871,5.01563528527297e-05,0.797276581325846
345975,8552925,0.000458781666488865,0.223097301537263,2.68255311359031e-05,0.776417091265112
345025,8552975,0.000121964342438685,0.000987050329438519,4.19236413883327e-06,0.998886792963984
345075,8552975,0.000126416021066276,0.000774778551070968,3.57299839464436e-06,0.999095232429468
345125,8552975,0.000386824742766603,0.151445339802177,2.70363894806981e-05,0.848140799065576
345175,8552975,0.0096282685884675,0.23280206487415,0.000777718457361647,0.756791948080021
345225,8552975,0.0014296035260447,0.385969254207304,0.00011519704415795,0.612485945222493
345275,8552975,0.000406767683875761,0.0111745363096873,1.03466508925203e-05,0.988408349355544
345325,8552975,0.000285076307028422,0.00689992804589704,2.13458349037629e-05,0.992793649812171
345375,8552975,0.00779281437380443,0.0764181575246864,0.00446697097555311,0.911322057125956
345425,8552975,0.00814079691791176,0.0896060985869213,0.00485862751817309,0.897394476976996
345475,8552975,0.0083198514415973,0.0846409180645468,0.00509271057022339,0.901946519923631
345525,8552975,0.00797472456056109,0.0809827163099094,0.00528115249460585,0.905761406634924
345575,8552975,0.00751155359405481,0.0753945599433394,0.00524340577144235,0.911850480691162
345625,8552975,0.00109630271915838,0.00353308843943352,1.81605249497276e-05,0.995352448316458
345675,8552975,0.00013699088246175,0.00182029335146394,4.40422078558162e-05,0.997998673558218
345725,8552975,0.00338542968929273,0.127442367661602,7.75772240120056e-05,0.869094625425094
345775,8552975,0.000161337376503841,0.00329575959280171,3.95718822538021e-06,0.996538945842469
345825,8552975,5.1582257963312e-05,0.000541908994266214,3.4140173817194e-06,0.999403094730389
345875,8552975,0.000119164124445608,0.00105870896302287,2.76406614511608e-05,0.99879448625108
345925,8552975,0.00101693414707724,0.241122980795777,6.20203507716941e-05,0.757798064706374
345975,8552975,0.000469094672406945,0.363407077793731,2.09887102992363e-05,0.636102838823563
345025,8553025,0.00138649106435272,0.437275624602193,0.000120901211523933,0.56121698312193
345075,8553025,4.58399023341981e-05,0.000753962134953944,2.27179804842407e-06,0.999197926164663
345125,8553025,0.00016011758028999,0.00298252249351754,0.000199035849934711,0.996658324076258
345175,8553025,0.000459972834150564,0.0079920055532891,3.73025594272139e-05,0.991510719053133
345225,8553025,0.000920494098233956,0.153124071588981,0.000219084888943076,0.845736349423842
345275,8553025,3.12936409260959e-05,0.00112237096956042,6.27269390758355e-06,0.998840062695606
345325,8553025,0.000419348434598625,0.0860747436214826,5.03822993839563e-05,0.913455525644535
345375,8553025,0.000291270421427811,0.0862505136213034,2.01586051143536e-05,0.913438057352154
345425,8553025,0.000869529437527909,0.115495269146686,5.96201994696139e-05,0.883575581216316
345475,8553025,0.0001315907015145,0.00500229201596842,4.87178871484227e-06,0.994861245493802
345525,8553025,0.00106177353264203,0.0960205799207078,0.000603006731081251,0.902314639815569
345575,8553025,3.87297093827786e-05,0.000600724247492176,2.55005203118385e-06,0.999357995991094
345625,8553025,0.000333962104067272,0.000804860383028691,3.15233644323857e-05,0.998829654148472
345675,8553025,5.37395384843546e-05,0.00196620208677701,3.34925701719558e-06,0.997976709117721
345725,8553025,3.44844635192943e-05,0.000993741485136394,3.7182386755441e-06,0.998968055812669
345775,8553025,0.0152922225107976,0.154235234769617,0.00026685371510164,0.830205689004484
345825,8553025,0.00902916339238721,0.109266138335015,0.00899018731224999,0.872714510960346
345875,8553025,0.00931622351365803,0.132364844332742,0.0119844037909865,0.846334528362613
345925,8553025,0.0102191736335446,0.183094460599317,0.0177147506983359,0.788971615068801
345975,8553025,0.0116914112928054,0.224564591087548,0.0278614450264123,0.735882552593235
345025,8553075,0.0122369857831133,0.0950264163438745,0.00510506515203089,0.887631532720982
345075,8553075,0.0257611832307571,0.0897440711342281,0.00837999300507443,0.87611475262994
345125,8553075,0.349673814031187,0.136399531431577,0.0861997165285346,0.427726938008701
345175,8553075,0.00051210820709665,0.000763961859050584,0.000224448062713229,0.99849948187114
345225,8553075,0.000821816634153972,0.156026943188175,0.000109942594776015,0.843041297582895
345275,8553075,0.000249640438174585,0.00508069258314087,7.37635534890976e-06,0.994662290623336
345325,8553075,7.71705561240968e-05,0.00247763716301621,1.78769910694008e-05,0.99742731528979
345375,8553075,4.57097046406085e-05,0.00138718444857068,2.00822766335373e-06,0.998565097619125
345425,8553075,0.000224658793684549,0.00361858243782851,1.67830684140862e-05,0.996139975700073
345475,8553075,3.22370092713779e-05,0.00160735523593649,1.48327652086144e-06,0.998358924478271
345525,8553075,0.000108173070859245,0.0725710297297417,1.119633093146e-05,0.927309600868468
345575,8553075,7.2378548043633e-05,0.00133176532056895,5.04311287283226e-06,0.998590813018515
345625,8553075,0.010117632605573,0.226191529681327,0.000270843483075778,0.763419994230024
345675,8553075,6.39780227714412e-05,0.00116259862491148,6.76429948028256e-06,0.998766659052837
345725,8553075,5.23534186235337e-05,0.00163522847533686,2.37409757115934e-06,0.998310044008468
345775,8553075,0.0020402113737329,0.171396815561251,0.000196593787856315,0.82636637927716
345825,8553075,2.82244076593417e-05,0.00250907132548167,2.3802453978069e-06,0.997460324021461
345875,8553075,0.000144602377650178,0.000480753315828733,5.74701300735529e-05,0.999317174176447
345925,8553075,0.00148768029145638,0.370929713225486,0.00020594599607699,0.62737666048698
345975,8553075,0.0129186674743262,0.432291326500317,0.178609771062395,0.376180234962962
345025,8553125,3.73938696762186e-05,0.00206195630120982,4.92318840398758e-06,0.99789572664071
345075,8553125,0.000314634946489231,0.105911884519977,3.47046995606991e-05,0.893738775833973
345125,8553125,0.000731577511746406,0.117384754223535,0.000111983907061895,0.881771684357657
345175,8553125,0.00715058747928605,0.153485405899475,0.000128752902812117,0.839235253718427
345225,8553125,0.000903321961702157,0.293665593839329,5.84374711487153e-05,0.70537264672782
345275,8553125,0.00819328053545643,0.0890021998252917,0.004499602846705,0.898304916792549
345325,8553125,0.00768692717235601,0.0731874663826441,0.00465893585396836,0.914466670591031
345375,8553125,0.00735786619964208,0.0720189987364012,0.00476646623280943,0.915856668831145
345425,8553125,0.00718783027409154,0.0704977062196267,0.00491728785321744,0.917397175653065
345475,8553125,0.00712748931627823,0.0778366719846514,0.00509301253417824,0.909942826164894
345525,8553125,0.00709852476136595,0.0988562193584977,0.00515618638526043,0.888889069494877
345575,8553125,0.00497287171572716,0.291057298973354,0.00142685069980397,0.702542978611115
345625,8553125,0.00334328695439721,0.00178034160999791,2.70158887334087e-05,0.994849355546871
345675,8553125,0.00247114752767858,0.101654043752855,3.21659150850157e-05,0.895842642804382
345725,8553125,0.00038195821651126,0.00223769465464308,7.52009195176004e-05,0.997305146209328
345775,8553125,5.22283677895434e-05,0.00467195089061723,4.71809623979488e-06,0.995271102645353
345825,8553125,0.00085207713788274,0.0631636749687642,6.88106930772295e-05,0.935915437200276
345875,8553125,4.00973194316723e-05,0.000539367853087117,5.92110173321924e-06,0.999414613725748
345925,8553125,0.00088346132362284,0.383155117363402,0.000390524426404417,0.615570896886571
345975,8553125,0.00308468977251369,0.379429576752056,0.000966695754344975,0.616519037721086
345025,8553175,0.00153890741006729,0.0947899975242281,0.000170963160867188,0.903500131904837
345075,8553175,0.00458947266043513,0.118012265509236,0.000368791431911698,0.877029470398417
345125,8553175,0.000329619955896458,0.0463754291977977,6.28740167964721e-05,0.953232076829509
345175,8553175,4.99487420258175e-05,0.00463899016325819,4.72098410779111e-06,0.995306340110608
345225,8553175,0.000950437564301785,0.228372323355277,0.000105043126106157,0.770572195954315
345275,8553175,3.46734163680368e-05,0.00108949283379167,2.29227130107184e-06,0.998873541478539
345325,8553175,0.000449879883948171,0.0104217828938302,0.000122729344597434,0.989005607877624
345375,8553175,0.000510267677040514,0.106269863883583,2.0820708345103e-05,0.893199047731032
345425,8553175,0.000125829553954407,0.000763709647142681,5.73097090312811e-06,0.999104729828
345475,8553175,7.99467651680836e-05,0.00222868137045505,5.45068432076619e-06,0.997685921180056
345525,8553175,0.000535188475301792,0.338546034303169,4.31494258480327e-05,0.660875627795682
345575,8553175,8.60565619215128e-05,0.0123484092572359,3.84167584262007e-06,0.987561692505
345625,8553175,3.95089559719756e-05,0.00171617571855934,6.26508193600626e-06,0.998238050243533
345675,8553175,0.00139288527016019,0.242604536343536,2.07564017223279e-05,0.755981821984581
345725,8553175,0.0039716287626006,0.349403173701894,0.000639139661742415,0.645986057873763
345775,8553175,0.00942900912315525,0.1083924614832,0.00828567085969254,0.87389285853395
345825,8553175,0.0105110475395578,0.103451810592537,0.0100950746086313,0.875942067259273
345875,8553175,0.01119118898199,0.116751511960368,0.0121850554904944,0.859872243567148
345925,8553175,0.0116437686888679,0.14497983871175,0.0146105968579674,0.828765795741413
345975,8553175,0.0108364180214468,0.0616648825994341,0.00124772436592941,0.92625097501319
345025,8553225,6.00423987882744e-05,0.00192014038138898,1.16385405759634e-05,0.998008178679247
345075,8553225,0.00533736791759038,0.144531112257519,6.38439343037276e-05,0.850067675890587
345125,8553225,8.23041464877211e-05,0.00113844192112615,1.95403920308651e-05,0.998759713540355
345175,8553225,0.000268964179592767,0.000867248743117434,7.26894750349643e-06,0.998856518129786
345225,8553225,0.000765356332418541,0.331363684372705,3.512952917463e-05,0.667835829765702
345275,8553225,0.000242457376939093,0.00575057328129785,8.03452961582609e-06,0.993998934812147
