"X","Y","median","q99","nobs"
350175,8553725,9.11,28.61,25000
350175,8553775,8.99,28.3903,25000
350175,8553825,8.38,21.1401,25000
350175,8553875,9.595,25.3,25000
350175,8553925,9.465,25.52,25000
350175,8553975,7.69,22.1103,25000
350175,8554025,6.65,12.56,25000
350175,8554075,7.07,13.5,25000
350175,8554125,8.83,19.49,25000
350175,8554175,9.51,15.7901,25000
350175,8554225,9.17,14.85,25000
350175,8554275,0.21,9.7501,25000
350175,8554325,0.7,1.23,25000
350175,8554375,0.22,0.68,25000
350175,8554425,0.66,1.16,25000
350225,8553575,17.28,23.33,25000
350225,8553625,18.65,27.57,25000
350225,8553675,11.13,25.3102,25000
350225,8553725,12.6,27.6006,25000
350225,8553775,14.46,26.37,25000
350225,8553825,16.31,30.5501,25000
350225,8553875,15.88,25.87,25000
350225,8553925,14.89,30.81,25000
350225,8553975,14.46,29.1801,25000
350225,8554025,9.49,20.56,25000
350225,8554075,11.09,20.93,25000
350225,8554125,9.91,19.01,25000
350225,8554175,9.4,17.18,25000
350225,8554225,8.66,15.6401,25000
350225,8554275,0.77,12.13,25000
350225,8554325,0.24,0.83,25000
350225,8554375,0.75,1.33,25000
350225,8554425,0.26,1.08,25000
350275,8553575,13.91,22.6201,25000
350275,8553625,16.16,29.16,25000
350275,8553675,16.75,26.98,25000
350275,8553725,15.44,27.7201,25000
350275,8553775,15.14,27.2102,25000
350275,8553825,19.02,28.88,25000
350275,8553875,12.925,28.07,25000
350275,8553925,13.4,24.83,25000
350275,8553975,14.115,27.15,25000
350275,8554025,16.14,27.58,25000
350275,8554075,14.65,26.7,25000
350275,8554125,11.79,24.2801,25000
350275,8554175,9.7,23.37,25000
350275,8554225,9.22,20.5002,25000
350275,8554275,0.4,9.68,25000
350275,8554325,0.9,1.35,25000
350275,8554375,0.42,0.89,25000
350275,8554425,0.94,1.43,25000
350275,8554475,0.46,1.05,25000
350325,8553575,17.45,25.5301,25000
350325,8553625,14.83,23.2701,25000
350325,8553675,17.11,26.34,25000
350325,8553725,15.26,23.35,25000
350325,8553775,14.14,25.71,25000
350325,8553825,15.03,26.1201,25000
350325,8553875,14.66,24.06,25000
350325,8553925,12.76,25.6,25000
350325,8553975,17.66,27.04,25000
350325,8554025,14.02,26.17,25000
350325,8554075,16.89,26.3002,25000
350325,8554125,15.12,24.2801,25000
350325,8554175,14.93,24.93,25000
350325,8554225,9.29,19.66,25000
350325,8554275,1.1,12.6601,25000
350325,8554325,0.48,1.11,25000
350325,8554375,1,1.69,25000
350325,8554425,0.63,1.21,25000
350325,8554475,1.22,1.75,25000
350375,8553575,16.645,25.55,25000
350375,8553625,14.53,22.5501,25000
350375,8553675,13.9,25.8201,25000
350375,8553725,14.46,24.9901,25000
350375,8553775,11.56,26.6801,25000
350375,8553825,16.095,27.04,25000
350375,8553875,15.98,26.69,25000
350375,8553925,14.735,25.75,25000
350375,8553975,14.11,26.5001,25000
350375,8554025,19.27,26.1801,25000
350375,8554075,20.03,28.4401,25000
350375,8554125,14.44,26.3501,25000
350375,8554175,7.98,23.3101,25000
350375,8554225,8.03,21.2501,25000
350375,8554275,0.66,11.93,25000
350375,8554325,0.12,0.7,25000
350375,8554375,0.6,1.52,25000
350375,8554425,0.19,0.8,25000
350375,8554475,0.8,1.39,25000
350425,8553575,15.83,27.84,25000
350425,8553625,14.93,22.62,25000
350425,8553675,15.49,27.49,25000
350425,8553725,14.84,24.0101,25000
350425,8553775,14.84,21.79,25000
350425,8553825,15.18,24.8801,25000
350425,8553875,14.88,27.53,25000
350425,8553925,9.44,22.2001,25000
350425,8553975,18.12,25.4901,25000
350425,8554025,20.85,28.01,25000
350425,8554075,18.75,27.88,25000
350425,8554125,12.22,28.3402,25000
350425,8554175,10.4,24.35,25000
350425,8554225,10.08,23.01,25000
350425,8554275,1.21,12.2901,25000
350425,8554325,0.69,1.28,25000
350425,8554375,0.35,0.83,25000
350425,8554425,0.93,1.52,25000
350425,8554475,0.55,1.36,25000
350475,8553575,17.18,27.91,25000
350475,8553625,13.53,23.7601,25000
350475,8553675,15.69,24.21,25000
350475,8553725,16.45,25.63,25000
350475,8553775,16.16,25.61,25000
350475,8553825,16.44,28.4,25000
350475,8553875,14.275,30.2101,25000
350475,8553925,10.63,29.08,25000
350475,8553975,15.03,31.55,25000
350475,8554025,18.28,26.81,25000
350475,8554075,19.67,26.45,25000
350475,8554125,11.77,28.61,25000
350475,8554175,8.37,27.57,25000
350475,8554225,8.61,17.97,25000
350475,8554275,0.77,10.36,25000
350475,8554325,0.39,0.83,25000
350475,8554375,1,1.49,25000
350475,8554425,0.61,1.1701,25000
350475,8554475,0.29,0.82,25000
350525,8553575,18.34,26.38,25000
350525,8553625,14.99,24.57,25000
350525,8553675,17.63,24.5701,25000
350525,8553725,16.01,28.07,25000
350525,8553775,15.94,27.39,25000
350525,8553825,9.84,20.1401,25000
350525,8553875,9.76,24.88,25000
350525,8553925,7.91,23.82,25000
350525,8553975,10.05,24.38,25000
350525,8554025,15.43,26.28,25000
350525,8554075,16.79,28.2,25000
350525,8554125,10.02,22.8201,25000
350525,8554175,8.91,20.35,25000
350525,8554225,8.63,17.01,25000
350525,8554275,0.33,10.19,25000
350525,8554325,0.95,1.56,25000
350525,8554375,0.62,1.42,25000
350525,8554425,0.38,0.82,25000
350525,8554475,1.03,1.51,25000
350575,8553575,13.445,24.15,22586
350575,8553625,10.74,24.28,25000
350575,8553675,15.99,27.86,25000
350575,8553725,15.385,25.2601,25000
350575,8553775,13.75,26.38,25000
350575,8553825,14.65,29.53,25000
350575,8553875,13.53,28.49,25000
350575,8553925,9.91,23.0701,25000
350575,8553975,10.38,25.42,25000
350575,8554025,16.49,27.99,25000
350575,8554075,12.88,25.24,25000
350575,8554125,13.78,23.8201,25000
350575,8554175,10.65,22.97,25000
350575,8554225,8.49,21.11,25000
350575,8554275,0.91,11.22,25000
350575,8554325,0.59,1.02,25000
350575,8554375,0.31,0.69,25000
350575,8554425,0.94,1.47,25000
350575,8554475,0.62,1.39,25000
350625,8553575,15.33,24.9547,21754
350625,8553625,12.045,28.54,25000
350625,8553675,11.32,25.7201,25000
350625,8553725,14.64,23.5201,25000
350625,8553775,14.98,28.74,25000
350625,8553825,13.59,23.6701,25000
350625,8553875,13.38,27.72,25000
350625,8553925,16.38,24.89,25000
350625,8553975,12.36,26.5001,25000
350625,8554025,15.13,26.67,25000
350625,8554075,14.22,23.16,25000
350625,8554125,11.85,23.67,25000
350625,8554175,14.04,21.43,25000
350625,8554225,11.27,22.09,25000
350625,8554275,0.38,10.55,25000
350625,8554325,0.11,0.66,25000
350625,8554375,0.8,1.3601,25000
350625,8554425,0.52,1.09,25000
350625,8554475,0.32,0.82,25000
350675,8553575,13.14,24.53,25000
350675,8553625,14.96,27.61,25000
350675,8553675,16.34,25.44,25000
350675,8553725,16.04,22.5601,25000
350675,8553775,15.62,25.22,25000
350675,8553825,12.62,25.23,25000
350675,8553875,13.35,23.68,25000
350675,8553925,11.36,26.47,25000
350675,8553975,16.76,27.03,25000
350675,8554025,14.2,26.25,25000
350675,8554075,15.695,27.3101,25000
350675,8554125,16.06,23.87,25000
350675,8554175,13.37,24.3501,25000
350675,8554225,11.5,24.82,25000
350675,8554275,0.93,11.65,25000
350675,8554325,0.69,1.11,25000
350675,8554375,0.41,0.84,25000
350675,8554425,0.19,0.62,25000
350675,8554475,0.96,1.37,25000
350725,8553575,13.33,27.62,25000
350725,8553625,15.65,28.16,25000
350725,8553675,14.9,28.01,25000
350725,8553725,16.94,27.23,25000
350725,8553775,15.89,28.6502,25000
350725,8553825,15.92,25.87,25000
350725,8553875,13.98,23.7501,25000
350725,8553925,16.83,25,25000
350725,8553975,14.705,23.6901,25000
350725,8554025,16.05,26.83,25000
350725,8554075,17.775,27.37,25000
350725,8554125,15.38,24.4402,25000
350725,8554175,10.29,23.0203,25000
350725,8554225,11.44,29.14,25000
350725,8554275,0.38,11.22,25000
350725,8554325,0.19,0.56,25000
350725,8554375,0.93,1.42,25000
350725,8554425,0.69,1.14,25000
350725,8554475,0.49,0.96,25000
350775,8553575,14.83,22.55,25000
350775,8553625,14.71,26.19,25000
350775,8553675,14.91,25.0703,25000
350775,8553725,11.83,23.83,25000
350775,8553775,10.46,24.6,25000
350775,8553825,13.685,28.77,25000
350775,8553875,15.96,26.31,25000
350775,8553925,15,24.5801,25000
350775,8553975,13.62,23.9801,25000
350775,8554025,16.66,26.0101,25000
350775,8554075,16.53,27.1001,25000
350775,8554125,14.46,25.0701,25000
350775,8554175,15.59,25.64,25000
350775,8554225,10.31,25.72,25000
350775,8554275,0.84,11.19,25000
350775,8554325,0.68,1.09,25000
350775,8554375,0.46,0.9,25000
350775,8554425,0.21,0.71,25000
350775,8554475,1.04,1.56,25000
350775,8554525,0.9,1.52,25000
350825,8553575,12.65,24.28,25000
350825,8553625,15.97,26.12,25000
350825,8553675,13.46,23.2001,25000
350825,8553725,15.755,25.9,25000
350825,8553775,15.02,24.6501,25000
350825,8553825,16.31,24.77,25000
350825,8553875,13.69,22.65,25000
350825,8553925,15.33,24.78,25000
350825,8553975,14.89,23.25,25000
350825,8554025,14.42,24.4201,25000
350825,8554075,18.97,26.32,25000
350825,8554125,15.63,27.07,25000
350825,8554175,11.71,26.7401,25000
350825,8554225,10.07,21.3,25000
350825,8554275,0.24,10.84,25000
350825,8554325,0.04,0.36,25000
350825,8554375,0.8,1.14,24693
350875,8553575,14.58,22.07,21947
350875,8553625,12.55,23.8201,25000
350875,8553675,12.72,22.51,25000
350875,8553725,12.58,23.9901,25000
350875,8553775,13.12,22.7,25000
350875,8553825,11.64,21.3202,25000
350875,8553875,13.5,22.58,25000
343575,8553325,16.26,24.2101,25000
343575,8553375,15.16,23.4,25000
343575,8553425,15.17,24.4801,25000
343575,8553475,14.84,22.31,25000
343575,8553525,15.77,20.96,25000
343625,8552875,16.19,22.99,25000
343625,8552925,16.11,21.25,25000
343625,8552975,16.19,26.54,25000
343625,8553025,15.61,23.27,25000
343625,8553075,13.52,21.92,25000
343625,8553125,14.28,21.17,25000
343625,8553175,17.665,21.91,25000
343625,8553225,13.68,24.2901,25000
343625,8553275,16.89,21.62,25000
343625,8553325,18.74,24.67,25000
343625,8553375,15.31,22.7002,25000
343625,8553425,14.18,19.3001,25000
343625,8553475,14,24.13,25000
343625,8553525,15.8,20.14,25000
343675,8552575,15.39,22.87,24526
343675,8552625,14.29,19.94,25000
343675,8552675,15.3,21.9801,25000
343675,8552725,15.92,23.3301,25000
343675,8552775,15.31,22,25000
343675,8552825,15.03,20.5901,25000
343675,8552875,14.8,22.3,25000
343675,8552925,17.5,23.3101,25000
343675,8552975,16.75,26.51,25000
343675,8553025,14.82,23.3301,25000
343675,8553075,14.16,21.0001,25000
343675,8553125,14.58,21.2201,25000
343675,8553175,15.99,22.27,25000
343675,8553225,14.59,23.47,25000
343675,8553275,13.71,21.66,25000
343675,8553325,14.6,24.1201,25000
343675,8553375,15.89,23.95,25000
343675,8553425,14.39,21.75,25000
343675,8553475,14.39,20.08,25000
343675,8553525,13.76,19.51,25000
343725,8552575,14.53,22.66,25000
343725,8552625,15.33,22.88,25000
343725,8552675,14.89,20.6,25000
343725,8552725,14.41,25,25000
343725,8552775,14.81,24.29,25000
343725,8552825,14.81,20.34,25000
343725,8552875,15,22.2801,25000
343725,8552925,15.165,22.0701,25000
343725,8552975,14.01,21.83,25000
343725,8553025,14.43,20.5,25000
343725,8553075,14.79,23.38,25000
343725,8553125,15,25.4301,25000
343725,8553175,14.31,23.5201,25000
343725,8553225,14.825,22.2,25000
343725,8553275,15.37,22.09,25000
343725,8553325,17.55,23.03,25000
343725,8553375,16.67,24.64,25000
343725,8553425,15.07,20.86,25000
343725,8553475,15.47,19.97,25000
343725,8553525,13.76,20.76,25000
343775,8552575,17.84,26.82,25000
343775,8552625,16.11,22.04,25000
343775,8552675,15.2,21.88,25000
343775,8552725,12.91,20.7901,25000
343775,8552775,14.72,20.97,25000
343775,8552825,14.14,19.89,25000
343775,8552875,14.09,19.63,25000
343775,8552925,12.855,20.48,25000
343775,8552975,14.13,23.26,25000
343775,8553025,13.08,22.6,25000
343775,8553075,15.02,24.09,25000
343775,8553125,13.63,21.8002,25000
343775,8553175,14.81,25.92,25000
343775,8553225,16.4,23.01,25000
343775,8553275,15.03,23.62,25000
343775,8553325,14.88,21.7501,25000
343775,8553375,15.35,22.9,25000
343775,8553425,16.43,22.67,25000
343775,8553475,16.01,21.78,25000
343775,8553525,16.12,20.19,25000
343825,8552575,15.55,23.02,25000
343825,8552625,16.015,22.3101,25000
343825,8552675,14.64,24.09,25000
343825,8552725,12.85,19.34,25000
343825,8552775,14.57,25.28,25000
343825,8552825,13.65,20.5,25000
343825,8552875,15.16,21.2901,25000
343825,8552925,14.62,23.06,25000
343825,8552975,14.04,19.8601,25000
343825,8553025,14.79,23.2701,25000
343825,8553075,13.54,21.62,25000
343825,8553125,14.1,19.3,25000
343825,8553175,13.72,19.94,25000
343825,8553225,14.805,21.8801,25000
343825,8553275,14.84,22.92,25000
343825,8553325,14.81,21.6601,25000
343825,8553375,14.89,22.46,25000
343825,8553425,16.68,21.7501,25000
343825,8553475,16.32,22.62,25000
343825,8553525,13.92,18.8701,25000
343875,8552575,15.44,24.3201,25000
343875,8552625,16.07,24.57,25000
343875,8552675,16.14,23.1701,25000
343875,8552725,13.86,21.8701,25000
343875,8552775,13.91,20.26,25000
343875,8552825,14.19,20.69,25000
343875,8552875,14.44,22.5,25000
343875,8552925,12.5,20.2801,25000
343875,8552975,16.2,22.85,25000
343875,8553025,13.9,20.5601,25000
343875,8553075,12.84,19.4502,25000
343875,8553125,13.14,19.11,25000
343875,8553175,15.36,20.22,25000
343875,8553225,13.78,20.29,25000
343875,8553275,16.45,23.99,25000
343875,8553325,14,20.03,25000
343875,8553375,16.32,23.51,25000
343875,8553425,13.89,22.5001,25000
343875,8553475,13.185,22.22,25000
343875,8553525,15.09,19.48,25000
343925,8552575,15.39,27.53,25000
343925,8552625,15.77,21.6001,25000
343925,8552675,14.56,23.83,25000
343925,8552725,14.89,21.93,25000
343925,8552775,14.66,21.38,25000
343925,8552825,15.67,20.72,25000
343925,8552875,14.29,21.6,25000
343925,8552925,13.48,20.0701,25000
343925,8552975,13.21,21.16,25000
343925,8553025,14.34,22.9801,25000
343925,8553075,14.16,21.3001,25000
343925,8553125,14.09,23.65,25000
343925,8553175,14,19.7901,25000
343925,8553225,13.28,22.6801,25000
343925,8553275,15.75,24.35,25000
343925,8553325,14.52,21.86,25000
343925,8553375,15.63,21.61,25000
343925,8553425,14.41,20.92,25000
343925,8553475,15.07,19.83,25000
343925,8553525,14.85,20.9901,25000
343975,8552575,18.03,25.89,25000
343975,8552625,16.27,23.9302,25000
343975,8552675,15.58,23.8301,25000
343975,8552725,14.76,22.9801,25000
343975,8552775,14.78,20.58,25000
343975,8552825,16,23.62,25000
343975,8552875,15.94,23.2501,25000
343975,8552925,14.96,23.06,25000
343975,8552975,15.4,22.53,25000
343975,8553025,15.44,19.79,25000
343975,8553075,16.22,22.3401,25000
343975,8553125,13.49,18.91,25000
343975,8553175,15.65,20.8801,25000
343975,8553225,14.035,22.53,25000
343975,8553275,13.98,24.2305,25000
343975,8553325,15,25.8001,25000
343975,8553375,15.27,22.6202,25000
343975,8553425,13.75,21.04,25000
343975,8553475,13.54,20.16,25000
343975,8553525,15.19,20.74,25000
344025,8552575,17.61,24.8,25000
344025,8552625,16.62,25.61,25000
344025,8552675,15.05,20.1301,25000
344025,8552725,14.89,25.02,25000
344025,8552775,15.89,22.41,25000
344025,8552825,15.05,25.0701,25000
344025,8552875,15.54,23.39,25000
344025,8552925,16.33,22.27,25000
344025,8552975,15.31,20.88,25000
344025,8553025,15.73,20.54,25000
344025,8553075,16.01,20.49,25000
344025,8553125,15.48,23.38,25000
344025,8553175,15.41,21.01,25000
344025,8553225,14.12,22.75,25000
344025,8553275,15.3,21.24,25000
344025,8553325,15.1,20.38,25000
344025,8553375,13.84,20.01,25000
344025,8553425,13.585,22.9501,25000
344025,8553475,15.07,18.8201,25000
344025,8553525,13.8,20.8901,25000
344075,8552575,16.23,25.0101,25000
344075,8552625,15.84,23.2201,25000
344075,8552675,16.02,21.04,25000
344075,8552725,16.57,26.2501,25000
344075,8552775,14.92,23.7701,25000
344075,8552825,16.24,23.95,25000
344075,8552875,15.41,22.0801,25000
344075,8552925,15.36,21,25000
344075,8552975,16.01,24.4001,25000
344075,8553025,16.35,22.8501,25000
344075,8553075,14.63,19.27,25000
344075,8553125,13.38,20.1601,25000
344075,8553175,14.67,21.18,25000
344075,8553225,14.07,25.33,25000
344075,8553275,12.23,20.14,25000
344075,8553325,14.95,20.16,25000
344075,8553375,13.76,19.66,25000
344075,8553425,12.99,19.93,25000
344075,8553475,15.37,19.38,25000
344075,8553525,13.83,17.96,25000
344125,8552575,15.67,19.83,25000
344125,8552625,16.18,23.5,25000
344125,8552675,16.57,24.8,25000
344125,8552725,16.07,26.58,25000
344125,8552775,15.5,20.35,25000
344125,8552825,14.77,22.04,25000
344125,8552875,13.43,18.79,25000
344125,8552925,13.17,18.54,25000
344125,8552975,15.11,24.12,25000
344125,8553025,14.42,25.3601,25000
344125,8553075,14.6,25.59,25000
344125,8553125,14.51,20.23,25000
344125,8553175,14.71,22.27,25000
344125,8553225,13.08,23.2501,25000
344125,8553275,14.29,19.65,25000
344125,8553325,14.49,19.2901,25000
344125,8553375,13.29,18.75,25000
344125,8553425,13.02,19.55,25000
344125,8553475,13.89,19.11,25000
344125,8553525,14.43,20,25000
344175,8552575,16.15,21.7,25000
344175,8552625,16.4,24.61,25000
344175,8552675,15.56,22.5201,25000
344175,8552725,14.92,20.8802,25000
344175,8552775,14.14,26.03,25000
344175,8552825,15.39,21.21,25000
344175,8552875,15.065,20.62,25000
344175,8552925,12.92,24.65,25000
344175,8552975,15.03,22.74,25000
344175,8553025,14.7,24.25,25000
344175,8553075,13.82,20.28,25000
344175,8553125,15.55,22.0201,25000
344175,8553175,14.32,20.79,25000
344175,8553225,13.38,19.49,25000
344175,8553275,14.46,20.06,25000
344175,8553325,15.13,22.62,25000
344175,8553375,13.86,19.11,25000
344175,8553425,15.2,23.5201,25000
344175,8553475,14.43,25.91,25000
344175,8553525,13.99,19.7402,25000
344225,8552575,15.56,21.2,25000
344225,8552625,15.99,26.43,25000
344225,8552675,17.07,25.2002,25000
344225,8552725,13.56,25.23,25000
344225,8552775,14.16,21.1,25000
344225,8552825,16.42,22.49,25000
344225,8552875,16.015,21.55,25000
344225,8552925,15.44,22.09,25000
344225,8552975,15.35,23.1601,25000
344225,8553025,15.6,22.89,25000
344225,8553075,13.48,20.72,25000
344225,8553125,15.86,23.8401,25000
344225,8553175,12.99,21.4601,25000
344225,8553225,14.58,20.1301,25000
344225,8553275,16.73,27.29,25000
344225,8553325,13.58,23.3403,25000
344225,8553375,14.94,19.61,25000
344225,8553425,14.85,25.25,25000
344225,8553475,14.75,20.51,25000
344225,8553525,14.27,19.9101,25000
344275,8552575,16.79,21.08,25000
344275,8552625,16.35,22.1701,25000
344275,8552675,14.76,20.5801,25000
344275,8552725,15.29,20.49,25000
344275,8552775,15.22,22.36,25000
344275,8552825,14.98,23.0501,25000
344275,8552875,16.95,23.51,25000
344275,8552925,15.64,21.23,25000
344275,8552975,16.36,24.22,25000
344275,8553025,14.81,22.3501,25000
344275,8553075,16.16,22.17,25000
344275,8553125,15.41,22,25000
344275,8553175,15.66,27.13,25000
344275,8553225,14.845,22.15,25000
344275,8553275,14.85,23.57,25000
344275,8553325,15.34,21.11,25000
344275,8553375,14.72,23.07,25000
344275,8553425,13.75,20.2802,25000
344275,8553475,15.6,23.41,25000
344275,8553525,14.89,20.36,25000
344325,8552575,17.17,22.43,25000
344325,8552625,15.94,25.37,25000
344325,8552675,15.47,24.58,25000
344325,8552725,16,21.88,25000
344325,8552775,14.96,19.62,25000
344325,8552825,15.58,24.06,25000
344325,8552875,16.89,25.32,25000
344325,8552925,14.51,29.1901,25000
344325,8552975,14.46,23.23,25000
344325,8553025,14.97,22.05,25000
344325,8553075,15.56,20.98,25000
344325,8553125,14.75,27,25000
344325,8553175,16.485,23.4501,25000
344325,8553225,14.82,20.39,25000
344325,8553275,14.03,22.62,25000
344325,8553325,14.24,18.7401,25000
344325,8553375,15.36,20.88,25000
344325,8553425,15.16,23.2401,25000
344325,8553475,14.64,21.5601,25000
344325,8553525,14.47,21.51,25000
344375,8552575,17.35,23.04,25000
344375,8552625,15.92,22.61,25000
344375,8552675,14.05,20.42,25000
344375,8552725,14.45,21.5002,25000
344375,8552775,15.23,20.66,25000
344375,8552825,16.13,24.79,25000
344375,8552875,17.03,22.8,25000
344375,8552925,14.5,22.45,25000
344375,8552975,13.92,20.87,25000
344375,8553025,14.7,19.4701,25000
344375,8553075,14.36,20.62,25000
344375,8553125,14.68,20.88,25000
344375,8553175,15.71,20.44,25000
344375,8553225,13.62,20.82,25000
344375,8553275,13.87,22.0001,25000
344375,8553325,15.97,24.83,25000
344375,8553375,13.7,21.9401,25000
344375,8553425,14.43,20.9001,25000
344375,8553475,16.46,23.31,25000
344375,8553525,13.005,20.9601,25000
344425,8552575,15.85,21.07,25000
344425,8552625,14.87,21.11,25000
344425,8552675,16.18,22.2901,25000
344425,8552725,15.12,21.63,25000
344425,8552775,15.55,21.0401,25000
344425,8552825,15.27,21.21,25000
344425,8552875,16.67,24.25,25000
344425,8552925,14,20.2601,25000
344425,8552975,14.81,22.6101,25000
344425,8553025,16.07,23.13,25000
344425,8553075,15.965,22.7,25000
344425,8553125,14.82,19.81,25000
344425,8553175,15.4,20.46,25000
344425,8553225,14.94,21.2201,25000
344425,8553275,14.88,21.07,25000
344425,8553325,16.63,21.9601,25000
344425,8553375,16,21.38,25000
344425,8553425,13.81,20.12,25000
344425,8553475,14.87,24.26,25000
344425,8553525,14.02,27.5301,25000
344475,8552575,15.81,20.7301,25000
344475,8552625,18.16,26.0101,25000
344475,8552675,15.23,22.53,25000
344475,8552725,15.08,21.41,25000
344475,8552775,15.92,20.93,25000
344475,8552825,14.5,21.32,25000
344475,8552875,17.55,25.8201,25000
344475,8552925,14.02,21.52,25000
344475,8552975,13.47,21.31,25000
344475,8553025,15.21,21.49,25000
344475,8553075,17.62,25.74,25000
344475,8553125,16.39,21.5,25000
344475,8553175,15.21,20.51,25000
344475,8553225,16.07,21.8101,25000
344475,8553275,15.65,20.91,25000
344475,8553325,16.72,22.9901,25000
344475,8553375,15.11,23.1901,25000
344475,8553425,15.88,25.3201,25000
344475,8553475,14.45,21.86,25000
344475,8553525,15.97,23.7401,25000
344525,8552575,15.52,19.86,25000
344525,8552625,15.65,21.73,25000
344525,8552675,13.84,18.85,25000
344525,8552725,15.3,22.26,25000
344525,8552775,14.74,20.79,25000
344525,8552825,15.75,24.3001,25000
344525,8552875,15.38,22.86,25000
344525,8552925,13.93,21.14,25000
344525,8552975,14.82,19.7,25000
344525,8553025,16.1,22.8,25000
344525,8553075,16.49,21.7101,25000
344525,8553125,15.35,20.5701,25000
344525,8553175,14.07,19.63,25000
344525,8553225,16.07,21.14,25000
344525,8553275,14.74,24.41,25000
344525,8553325,15.11,24.3,25000
344525,8553375,16.25,30.54,25000
344525,8553425,15.26,25.07,25000
344525,8553475,13.29,20.93,25000
344525,8553525,15.51,22.17,25000
344575,8552575,16.63,21.5602,25000
344575,8552625,14.92,21.15,25000
344575,8552675,14.72,21.49,25000
344575,8552725,17.48,21.72,25000
344575,8552775,16.4,21.5701,25000
344575,8552825,15.18,21.36,25000
344575,8552875,15.71,21.38,25000
344575,8552925,16.79,21.81,25000
344575,8552975,15.37,20.8101,25000
344575,8553025,16.34,21.2,25000
344575,8553075,15.56,20.9401,25000
344575,8553125,15.66,21.42,25000
344575,8553175,17.26,24,25000
344575,8553225,16.83,22.98,25000
344575,8553275,15.08,22.56,25000
344575,8553325,14.09,21.95,25000
344575,8553375,18.33,24.92,25000
344575,8553425,18.04,23.51,25000
344575,8553475,17.28,22.76,25000
344575,8553525,16.23,21.4,25000
344625,8552575,15.87,21.6,25000
344625,8552625,15.96,22.36,25000
344625,8552675,15.98,22.28,25000
344625,8552725,15.11,20.6101,25000
344625,8552775,15.73,21.44,25000
344625,8552825,14.94,20.89,25000
344625,8552875,15.45,22.75,25000
344625,8552925,15.76,20.28,25000
344625,8552975,17.46,22.73,25000
344625,8553025,17.59,22.62,25000
344625,8553075,15.32,20.62,25000
344625,8553125,14.41,23.09,25000
344625,8553175,15.81,24.73,25000
344625,8553225,16.38,21.8501,25000
344625,8553275,14.8,23.54,25000
344625,8553325,15.33,21.36,25000
344625,8553375,16.78,26.28,25000
344625,8553425,17.57,24.1,25000
344625,8553475,16.22,24.79,25000
344625,8553525,15.05,22.39,25000
344675,8552575,14.91,18.1401,25000
344675,8552625,14.27,20.3201,25000
344675,8552675,15.9,21.9601,25000
344675,8552725,15.98,21.4401,25000
344675,8552775,17.16,21.6901,25000
344675,8552825,15.54,19.73,25000
344675,8552875,16.64,24.7,25000
344675,8552925,16.09,20.7301,25000
344675,8552975,15.14,20.23,25000
344675,8553025,15.84,21.26,25000
344675,8553075,15.78,20.62,25000
344675,8553125,15.63,21.1,25000
344675,8553175,14.94,20.94,25000
344675,8553225,14.23,25.86,25000
344675,8553275,15.26,22.88,25000
344675,8553325,15.52,22.93,25000
344675,8553375,18.03,25.48,25000
344675,8553425,17.78,23.5401,25000
344675,8553475,16.51,27.07,25000
344675,8553525,13.4,20.7502,25000
344725,8552575,13.96,21.5976,21225
344725,8552625,13.49,19.3801,25000
344725,8552675,15.76,21.56,25000
344725,8552725,15.26,21.19,25000
344725,8552775,15.76,20.44,25000
344725,8552825,16.97,22.36,25000
344725,8552875,15.15,20.2601,25000
344725,8552925,17.26,22.3301,25000
344725,8552975,17.16,24.0601,25000
344725,8553025,19.2,24.7,25000
344725,8553075,14.72,22.55,25000
344725,8553125,16.6,25.6901,25000
344725,8553175,15.18,22.35,25000
344725,8553225,16.22,22.3101,25000
344725,8553275,14.51,21.49,25000
344725,8553325,15.42,23.78,25000
344725,8553375,15.52,21.06,25000
344725,8553425,17.34,22.49,25000
344725,8553475,16.11,22.25,25000
344725,8553525,14.9,20.1401,25000
344775,8552575,15.72,19.37,24903
344775,8552625,14.03,21.13,25000
344775,8552675,14.91,21.61,25000
344775,8552725,16.31,21.4401,25000
344775,8552775,16.27,20.2701,25000
344775,8552825,15.76,20.98,25000
344775,8552875,17.08,23.1901,25000
344775,8552925,17.36,24.25,25000
344775,8552975,16.2,24.0602,25000
344775,8553025,14.98,22.01,25000
344775,8553075,14.82,21.36,25000
344775,8553125,17.35,22.62,25000
344775,8553175,15.2,24.37,25000
344775,8553225,16.46,24.4,25000
344775,8553275,15.58,21.3301,25000
344775,8553325,16.62,24.4101,25000
344775,8553375,15.33,22.24,25000
344775,8553425,16.07,21.99,25000
344775,8553475,15.5,23.1101,25000
344775,8553525,16.16,22.22,25000
344825,8552575,15.59,20.08,25000
344825,8552625,15.47,19.93,25000
344825,8552675,15.2,19.8401,25000
344825,8552725,15.02,21.4001,25000
344825,8552775,15.83,23.05,25000
344825,8552825,15.5,22.8001,25000
344825,8552875,16.11,20.65,25000
344825,8552925,16.87,22.07,25000
344825,8552975,16.56,21.8701,25000
344825,8553025,15.06,23.38,25000
344825,8553075,15.4,22.24,25000
344825,8553125,16.37,24.37,25000
344825,8553175,16.79,21.7,25000
344825,8553225,15.89,20.1701,25000
344825,8553275,15.39,20.87,25000
344825,8553325,16.63,23.22,25000
344825,8553375,14.95,22.5901,25000
344825,8553425,14.77,24.44,25000
344825,8553475,15.5,26.54,25000
344825,8553525,14.81,20.3701,25000
