"X","Y","median","q99","nobs"
346225,8553225,15.33,32.51,25000
346225,8553275,15.85,22.29,25000
346225,8553325,13.42,20.6901,25000
346225,8553375,14.2,18.96,25000
346225,8553425,14.4,19.55,25000
346225,8553475,14.81,22.83,25000
346225,8553525,12.97,16.88,25000
346225,8553575,13.43,17.36,25000
346225,8553625,13.91,18.43,25000
346225,8553675,14.09,20.76,25000
346225,8553725,13.25,19.86,25000
346225,8553775,14.94,20.0901,25000
346225,8553825,12.28,15.47,25000
346225,8553875,11.88,15.39,25000
346225,8553925,11.65,17.15,25000
346225,8553975,14.64,19.03,24660
346275,8553025,14.93,28.12,25000
346275,8553075,16.79,27.4301,25000
346275,8553125,15.36,32.92,25000
346275,8553175,14.59,30.51,25000
346275,8553225,13.77,27.49,25000
346275,8553275,14.38,21.73,25000
346275,8553325,16.2,23.1402999999999,25000
346275,8553375,15.19,34.7822,23779
346275,8553425,10.81,18.3508999999999,25000
346275,8553475,12.6,17.38,25000
346275,8553525,13.58,18.66,25000
346275,8553575,14.34,19.48,25000
346275,8553625,10.7,19.31,25000
346275,8553675,13.61,19.11,25000
346275,8553725,15.77,21.18,25000
346275,8553775,13.02,18.63,25000
346275,8553825,9.38,15.33,25000
346275,8553875,9.67000000000002,14.78,25000
346275,8553925,11.96,16.8701,25000
346275,8553975,13.68,17.828,24021
346325,8553025,13.53,21.66,25000
346325,8553075,14.86,23.1,25000
346325,8553125,12.83,17.01,25000
346325,8553175,14.29,19.4501,25000
346325,8553225,11.55,18.56,25000
346325,8553275,9.88,14.95,25000
346325,8553325,12.45,17.7,25000
346325,8553375,11.86,15.67,25000
346325,8553425,10.08,15.1601,25000
346325,8553475,13.51,21.07,25000
346325,8553525,11.71,16,25000
346325,8553575,11.24,18.0101,25000
346325,8553625,13.39,20.2201,25000
346325,8553675,14,18.51,25000
346325,8553725,14.22,18.15,25000
346325,8553775,9.69,15.73,25000
346325,8553825,4.82999999999998,9.33009999999997,25000
346325,8553875,7.48000000000002,11.49,25000
346325,8553925,10.28,14.83,25000
346325,8553975,11.21,16.72,25000
346375,8553025,15.285,21.4501,25000
346375,8553075,13.13,20.1001,25000
346375,8553125,11.45,18.8201,25000
346375,8553175,9.99000000000001,15.48,25000
346375,8553225,13.63,19,25000
346375,8553275,11.81,15.2001,25000
346375,8553325,11.83,15.27,25000
346375,8553375,10.41,15.03,25000
346375,8553425,9.56999999999999,14.57,25000
346375,8553475,13.14,20.2,25000
346375,8553525,12.05,18.3701,25000
346375,8553575,13.68,23.74,25000
346375,8553625,16.77,20.8,25000
346375,8553675,14.77,20.26,25000
346375,8553725,12.58,17.57,25000
346375,8553775,4.94999999999999,11.8,25000
346375,8553825,2.54000000000002,7.35000000000002,25000
346375,8553875,4.66000000000003,13.72,25000
346375,8553925,5.88999999999999,16.98,25000
346375,8553975,14.43,20.3501,25000
346425,8553025,14.7,21.1,25000
346425,8553075,15.65,21.5401,25000
346425,8553125,12.72,17.89,25000
346425,8553175,13.86,17.76,25000
346425,8553225,14,18.1301,25000
346425,8553275,11.04,16.54,25000
346425,8553325,7.73000000000002,13.1,25000
346425,8553375,8.72000000000003,16.79,24251
346425,8553425,13.85,17.5601,25000
346425,8553475,13.76,19.07,25000
346425,8553525,13.83,21.67,25000
346425,8553575,14.91,19.3101,25000
346425,8553625,16.68,20.71,25000
346425,8553675,15.34,19.31,25000
346425,8553725,13.43,19.4701,25000
346425,8553775,9.90500000000003,17.46,25000
346425,8553825,1.61000000000001,15.12,25000
346425,8553875,13.31,21.94,25000
346425,8553925,14.42,19.71,25000
346425,8553975,15.72,21.11,25000
346475,8553025,15.36,20.58,25000
346475,8553075,16.78,21.7401,25000
346475,8553125,10.42,18.3301,25000
346475,8553175,12.6,17.99,25000
346475,8553225,14.66,17.46,25000
346475,8553275,12.89,17.6201,25000
346475,8553325,13.56,18.8,25000
346475,8553375,15.21,21.3456,24045
346475,8553425,12.82,17.67,25000
346475,8553475,13.28,16.38,25000
346475,8553525,14.99,24.88,25000
346475,8553575,16.57,21.56,25000
346475,8553625,17.26,21.75,25000
346475,8553675,14.56,19.05,25000
346475,8553725,13.7,17.7501,25000
346475,8553775,14.2,19.0401,25000
346475,8553825,15.71,21.3701,25000
346475,8553875,17.6,21.65,25000
346475,8553925,16.45,22.01,25000
346475,8553975,15.99,21.36,25000
346525,8553025,12.98,20.06,25000
346525,8553075,15.51,20.93,25000
346525,8553125,14.05,21.0302,25000
346525,8553175,11.725,19.59,25000
346525,8553225,12.1,19.76,25000
346525,8553275,13.88,19.8301,25000
346525,8553325,14.38,19.97,25000
346525,8553375,15.11,20.6733,24468
346525,8553425,13.25,17.32,25000
346525,8553475,12.52,17.0101,25000
346525,8553525,15.83,21.69,25000
346525,8553575,17.54,23.33,25000
346525,8553625,16.95,20.79,25000
346525,8553675,14.14,19.3,25000
346525,8553725,13.91,22.94,25000
346525,8553775,15.67,21.0401,25000
346525,8553825,16.82,21.39,25000
346525,8553875,16.09,22.73,25000
346525,8553925,14.5,18.93,25000
346525,8553975,14.34,23.66,25000
346575,8553025,14.87,19.67,25000
346575,8553075,12.77,18.1001,25000
346575,8553125,12.82,20.0601,25000
346575,8553175,14.95,21.93,25000
346575,8553225,13.65,19.13,25000
346575,8553275,13.7,19.4601999999999,25000
346575,8553325,14.17,18.66,25000
346575,8553375,14.32,18.41,23091
346575,8553425,13.62,21.2537,22864
346575,8553475,15.08,22.2501,25000
346575,8553525,17.47,27.27,25000
346575,8553575,16.03,20.26,25000
346575,8553625,16.98,20.4501,25000
346575,8553675,16.89,22.77,25000
346575,8553725,16.92,21.8901,25000
346575,8553775,17.47,22.25,25000
346575,8553825,14.85,18.8401,25000
346575,8553875,16.19,21.05,25000
346575,8553925,14.86,20.9901,25000
346575,8553975,14.12,22.38,25000
346625,8553025,15.59,19.44,23045
346625,8553075,13.58,22.43,25000
346625,8553125,14.42,20.14,25000
346625,8553175,16.09,20.6901,25000
346625,8553225,15.62,19.6701,25000
346625,8553275,15.54,22.3601,25000
346625,8553325,15.42,19.5,25000
346625,8553375,9.23000000000002,16.06,25000
346625,8553425,9.85000000000002,16.16,25000
346625,8553475,13.14,20.0201,25000
346625,8553525,15.61,25.7301,25000
346625,8553575,16.09,21.6101,25000
346625,8553625,16.68,20.8901,25000
346625,8553675,17.17,21.52,25000
346625,8553725,16.79,22.77,25000
346625,8553775,15.07,18.6402,25000
346625,8553825,15.31,20.1202,25000
346625,8553875,17.07,21.19,25000
346625,8553925,15.99,22.23,25000
346625,8553975,16.09,23.25,25000
346675,8553025,15.25,19.49,25000
346675,8553075,12.305,17.24,25000
346675,8553125,11.54,18.72,25000
346675,8553175,15.1,18.97,25000
346675,8553225,15.4,20.5101,25000
346675,8553275,13.61,18.8401,25000
346675,8553325,11.08,17.79,25000
346675,8553375,0.879999999999995,7.69,25000
346675,8553425,1.78000000000003,11.27,25000
346675,8553475,6.78000000000003,17.2001,25000
346675,8553525,14.51,21.23,25000
346675,8553575,15.35,19.05,25000
346675,8553625,14.96,19.26,25000
346675,8553675,14.51,21.39,25000
346675,8553725,15.11,19.93,25000
346675,8553775,15.9,22.51,25000
346675,8553825,16.62,21.05,25000
346675,8553875,16.09,22.3201,25000
346675,8553925,16.02,20.73,25000
346675,8553975,17.12,22.46,25000
346725,8553025,14.54,17.59,25000
346725,8553075,11.12,15.5301,25000
346725,8553125,6.17000000000002,14.7601,25000
346725,8553175,12.16,17.58,25000
346725,8553225,11.11,16.39,25000
346725,8553275,11.23,16.61,25000
346725,8553325,9.37,17.07,25000
346725,8553375,10.78,17.74,25000
346725,8553425,13.75,19.21,25000
346725,8553475,13.42,17.21,25000
346725,8553525,13.51,19.51,25000
346725,8553575,15.24,19.2,25000
346725,8553625,14.68,18.4501,25000
346725,8553675,15.73,22.52,25000
346725,8553725,15.33,19.9102,25000
346725,8553775,14.37,19.14,25000
346725,8553825,16.1,23.63,25000
346725,8553875,14.685,22.7601,25000
346725,8553925,17.8,23.1601,25000
346725,8553975,16.43,20.83,25000
346775,8553025,14.47,17.52,25000
346775,8553075,12.69,16.2,25000
346775,8553125,11.64,15.5901,25000
346775,8553175,10.95,16.2502,25000
346775,8553225,8.27500000000001,16.3,25000
346775,8553275,14.05,20.71,25000
346775,8553325,15.04,18.92,25000
346775,8553375,14.43,18.53,25000
346775,8553425,14.49,17.97,25000
346775,8553475,14.52,18.21,25000
346775,8553525,14.06,18.81,25000
346775,8553575,14.82,20.07,25000
346775,8553625,15.39,19.65,25000
346775,8553675,14.83,21.3701,25000
346775,8553725,15.24,19.82,25000
346775,8553775,15.09,19.23,25000
346775,8553825,15.69,23.3101,25000
346775,8553875,15.3,19.52,25000
346775,8553925,16.64,21.78,25000
346775,8553975,16.17,20.44,25000
346825,8553025,14.25,17.93,25000
346825,8553075,13.75,17.32,25000
346825,8553125,14.13,20.68,25000
346825,8553175,14.54,22.28,25000
346825,8553225,15.75,19.54,25000
346825,8553275,15.19,21.4,25000
346825,8553325,15.18,19.44,25000
346825,8553375,16.22,20.14,25000
346825,8553425,15.71,19.2601,25000
346825,8553475,15.35,19.41,25000
346825,8553525,14.38,19.5601,25000
346825,8553575,16.06,21.16,25000
346825,8553625,15.83,19.62,25000
346825,8553675,15.56,19.5,25000
346825,8553725,16.49,23.7,25000
346825,8553775,15.47,19.7001,25000
346825,8553825,15.71,20.4101,25000
346825,8553875,15.92,21.91,25000
346825,8553925,16.1,24.79,25000
346825,8553975,16.29,22.91,25000
346875,8553025,14.9,18.9801,25000
346875,8553075,13.44,20.01,25000
346875,8553125,15.51,20.89,25000
346875,8553175,14.73,18.74,25000
346875,8553225,14.42,18.8102,25000
346875,8553275,15.28,20.34,25000
346875,8553325,16.66,20.6101,25000
346875,8553375,16.05,20.37,25000
346875,8553425,15.8,18.86,25000
346875,8553475,14.94,19.15,25000
346875,8553525,14.62,18.2801,25000
346875,8553575,15.23,18.1,25000
346875,8553625,16.31,23.1801,25000
346875,8553675,14.42,21,25000
346875,8553725,15.72,20.5901,25000
346875,8553775,15.88,20.46,25000
346875,8553825,15.55,22.2,25000
346875,8553875,15.41,21.1701,25000
346875,8553925,15.505,21.7,25000
346875,8553975,15.52,20.5701,25000
346925,8553025,16.07,19.86,25000
346925,8553075,14.95,18.8201,25000
346925,8553125,15.86,20.33,25000
346925,8553175,14.82,19.9,25000
346925,8553225,13.93,18.18,25000
346925,8553275,14.3,19.27,25000
346925,8553325,15.22,21.1601,25000
346925,8553375,15.79,19.0401,25000
346925,8553425,14.65,18.49,25000
346925,8553475,14.97,18.61,25000
346925,8553525,14.83,19.28,25000
346925,8553575,13.79,19.13,25000
346925,8553625,14.91,20.74,25000
346925,8553675,14.92,19.78,25000
346925,8553725,14.91,19.9,25000
346925,8553775,14.09,18.76,25000
346925,8553825,15.56,21.32,25000
346925,8553875,13,18.15,25000
346925,8553925,14.92,19.9,25000
346925,8553975,13.62,18.64,25000
346975,8553025,14.94,22.22,25000
346975,8553075,14.775,21.45,25000
346975,8553125,14.15,21.85,25000
346975,8553175,14.87,19.54,25000
346975,8553225,15.88,19.11,25000
346975,8553275,14.55,20.65,25000
346975,8553325,14.88,20.43,25000
346975,8553375,14.57,19.1602,25000
346975,8553425,16,20.82,23946
346975,8553475,15.3,22.6201,24500
346975,8553525,15.07,19.06,25000
346975,8553575,15.48,23.8901,25000
346975,8553625,14.75,18.96,25000
346975,8553675,12.67,19.1301,25000
346975,8553725,15.25,20.69,25000
346975,8553775,15.92,24.79,25000
346975,8553825,15.64,19.96,25000
346975,8553875,15.11,19.9901,25000
346975,8553925,15.66,19.5,25000
346975,8553975,15.13,19.82,25000
346025,8554025,9.94,14.72,20004
346075,8554025,11.82,17.0853,22348
346125,8554025,11.7,17.82,23086
346175,8554025,13.25,20.04,22729
346225,8554025,14.85,22.2538,20663
346275,8554025,14.45,19.72,24353
346325,8554025,14.29,19.31,25000
346375,8554025,16.81,23.3402,25000
346375,8554075,18.61,25.01,14259
346425,8554025,16.27,22.5901,25000
346425,8554075,18.57,22.97,17287
346475,8554025,15.22,20.34,25000
346475,8554075,15.59,20.36,19485
346525,8554025,15.52,19.46,25000
346525,8554075,15.39,20.0801,25000
346575,8554025,14.58,22.67,25000
346575,8554075,14.59,21.15,25000
346625,8554025,17.53,22.18,25000
346625,8554075,16.7,21.81,25000
346675,8554025,15.61,21.9,25000
346675,8554075,16.24,20.81,25000
346725,8554025,16.06,20.34,25000
346725,8554075,16.83,26,25000
346775,8554025,15.37,20.97,25000
346775,8554075,15.96,20.84,25000
346825,8554025,14.37,20.27,25000
346825,8554075,16.94,21.9,25000
346875,8554025,15.98,24.13,25000
346875,8554075,16.275,21.51,25000
346875,8554125,14.34,19.475,13651
346925,8554025,15.95,20.7001,25000
346925,8554075,14.73,18.75,25000
346925,8554125,15.985,25.15,17292
346975,8554025,16.36,22.3901,25000
346975,8554075,14.58,20.47,25000
346975,8554125,15.27,20.7902,20700
347025,8552775,14.09,21.01,25000
347025,8552825,14.63,18.96,25000
347025,8552875,15.54,24.9054,23724
347025,8552925,15.9,20.61,25000
347025,8552975,15.97,21.21,25000
347075,8552775,15.49,20.8811,22890
347075,8552825,15.97,21.61,25000
347075,8552875,15.55,21.35,23380
347075,8552925,16.1,24.3401,25000
347075,8552975,16.37,23.5101,25000
347125,8552775,15.47,19.4,18765
347125,8552825,15.85,21.2101,25000
347125,8552875,15.64,27.6111,23590
347125,8552925,15.2,26.53,25000
347125,8552975,16.13,22,25000
347175,8552825,14.45,21.06,25000
347175,8552875,13.3,19.98,23919
347175,8552925,14.91,20.8801,25000
347175,8552975,15.64,21.8201,25000
347225,8552825,15.57,22.27,25000
347225,8552875,14.24,20.02,25000
347225,8552925,15.25,21.23,25000
347225,8552975,15.23,22.01,25000
347275,8552825,15.79,20.2201,25000
347275,8552875,14.81,18.92,25000
347275,8552925,15.5,20.87,25000
347275,8552975,15.54,21.59,25000
347325,8552825,16.96,21.6204999999999,25000
347325,8552875,16.36,21.94,25000
347325,8552925,16.87,21.58,25000
347325,8552975,14.75,20.34,25000
347375,8552825,16.93,21.75,25000
347375,8552875,16.07,21.08,25000
347375,8552925,14.57,20.49,25000
347375,8552975,13.885,21.45,25000
347425,8552825,16.16,20.9601,25000
347425,8552875,15.77,23.3201,25000
347425,8552925,13.46,22.05,24926
347425,8552975,15.72,20.4,25000
347475,8552825,15.5,19.51,25000
347475,8552875,15.76,22.9101,25000
347475,8552925,14.93,20.88,25000
347475,8552975,15.87,22.49,25000
347525,8552825,15.34,23.88,25000
347525,8552875,15.52,20.47,25000
347525,8552925,14.83,19.69,25000
347525,8552975,16.59,20.33,25000
347575,8552825,17.4,24.2,24784
347575,8552875,14.74,21.68,25000
347575,8552925,15.24,19.82,25000
347575,8552975,15.35,20.63,25000
347625,8552825,15.71,19.9265,18536
347625,8552875,15.05,19.5,25000
347625,8552925,15.75,20.58,25000
347625,8552975,14.59,20.99,25000
347675,8552875,15.91,21.74,25000
347675,8552925,14.71,22.11,25000
347675,8552975,13.08,22.27,25000
347725,8552875,15.98,21.9402,25000
347725,8552925,14.66,20.67,25000
347725,8552975,14.625,24.78,25000
347775,8552875,16.67,22.35,25000
347775,8552925,16.16,22.88,25000
347775,8552975,16.89,21.97,25000
347825,8552875,15.7,21.8901,25000
347825,8552925,15.93,21.5001,25000
347825,8552975,14.44,22.05,25000
347875,8552875,15.7,20.39,25000
347875,8552925,18.12,23.46,25000
347875,8552975,18.33,28.59,25000
347925,8552875,15.08,20.97,25000
347925,8552925,15.78,22.6902999999999,25000
347925,8552975,15.54,22.23,25000
347975,8552875,15.66,21.4701,25000
347975,8552925,15.4,22.4101,25000
347975,8552975,16.26,23.05,25000
347025,8553025,15.1,20.16,25000
347025,8553075,13.75,21.67,25000
347025,8553125,15.46,21.0601,25000
347025,8553175,15.32,20.09,25000
347025,8553225,14.54,20.0801,25000
347025,8553275,15.05,20.6902,25000
347025,8553325,15.54,18.99,25000
347025,8553375,15.02,22.33,25000
347025,8553425,14.77,19.18,25000
347025,8553475,14.79,20.13,25000
347025,8553525,13.39,17.14,25000
347025,8553575,14.51,20.17,25000
347025,8553625,14.64,20.22,25000
347025,8553675,14.96,20.94,25000
347025,8553725,13.94,19.93,25000
347025,8553775,15.62,19.5601,25000
347025,8553825,14.38,19.6201,25000
347025,8553875,15.36,19.34,25000
347025,8553925,15.83,19.97,25000
347025,8553975,15.3,21.4401,25000
347075,8553025,14.46,19.93,25000
347075,8553075,13.12,20.7301,25000
347075,8553125,12.8,22.09,25000
347075,8553175,15.75,22.12,25000
347075,8553225,14.37,20.06,25000
347075,8553275,15.4,19.76,25000
347075,8553325,14.38,19.2,25000
347075,8553375,16.74,22.33,25000
347075,8553425,15.25,19.3401,25000
347075,8553475,13.66,19,25000
347075,8553525,14.36,20.6101,25000
347075,8553575,14.39,20.2902,25000
347075,8553625,14.34,19.84,25000
347075,8553675,14.54,20.41,25000
347075,8553725,15.44,19.18,25000
347075,8553775,14.83,20.52,25000
347075,8553825,15.94,21.23,25000
347075,8553875,14.7,20.8201,25000
347075,8553925,14.31,22.4801,25000
347075,8553975,14.77,20.3701,25000
347125,8553025,15.67,21.42,25000
347125,8553075,14.65,20.1001,25000
347125,8553125,14.07,20.38,25000
347125,8553175,13.63,20.06,25000
347125,8553225,13.65,22.35,25000
347125,8553275,13.26,17.87,25000
347125,8553325,14.98,19.79,25000
347125,8553375,13.64,17.97,25000
347125,8553425,14.85,18.6401,25000
347125,8553475,14.7,19.62,25000
347125,8553525,14.89,20.72,25000
347125,8553575,15.52,21.71,25000
347125,8553625,14.93,19.6801,25000
347125,8553675,14.35,19.16,25000
347125,8553725,15.59,20.92,25000
347125,8553775,15.6,21.1401,25000
347125,8553825,15.85,21.25,25000
347125,8553875,15,19.36,25000
347125,8553925,14.23,20.75,25000
347125,8553975,13.25,18.64,25000
347175,8553025,15.66,22.08,25000
347175,8553075,14.16,20.3,25000
347175,8553125,13.23,19.8701,25000
347175,8553175,13.26,18.4301,25000
347175,8553225,14.51,20.6801,25000
347175,8553275,14.26,20.83,25000
347175,8553325,15.04,19.78,25000
347175,8553375,15.28,19.7601,25000
347175,8553425,14.39,19.5401,25000
347175,8553475,15.51,26.4501,25000
347175,8553525,14.81,25.78,25000
347175,8553575,14.46,18.69,25000
347175,8553625,14.62,18.91,25000
347175,8553675,14.41,19.7101,25000
347175,8553725,14.56,19.79,25000
347175,8553775,14.8,19.2301,25000
347175,8553825,15.45,19.85,25000
347175,8553875,14.56,19.3901,25000
347175,8553925,13.78,19.5401,25000
347175,8553975,14.85,19.4,25000
347225,8553025,14.28,24.25,25000
347225,8553075,13.48,21.67,25000
347225,8553125,14,18.75,25000
347225,8553175,14.09,20.33,25000
347225,8553225,12.04,20.26,25000
347225,8553275,12.97,20.7401,25000
347225,8553325,13.35,17.58,25000
347225,8553375,13.89,19.0401,25000
347225,8553425,13.41,17.6901,25000
347225,8553475,14.48,19.46,25000
347225,8553525,15.02,19.8001,25000
347225,8553575,14.51,19.34,25000
347225,8553625,14.45,18.84,25000
347225,8553675,14.14,20.27,25000
347225,8553725,14.12,19.3,25000
347225,8553775,13.22,19.46,25000
347225,8553825,14.1,18.56,25000
347225,8553875,14.11,19.27,25000
347225,8553925,14.26,19.91,25000
347225,8553975,14.46,20.99,25000
347275,8553025,13.12,20.34,25000
347275,8553075,13.35,18.4501,25000
347275,8553125,13.15,21.6302,25000
347275,8553175,14.8,21.43,25000
347275,8553225,12.86,20.61,25000
347275,8553275,14.08,18.71,25000
347275,8553325,14.4,19.11,25000
347275,8553375,14.21,21.16,25000
347275,8553425,13.36,21.49,25000
347275,8553475,14.87,19.53,25000
347275,8553525,15.04,21.29,25000
347275,8553575,14.85,20.25,25000
347275,8553625,14.64,20.8802,25000
347275,8553675,14.32,20.33,25000
347275,8553725,14.76,20.19,25000
347275,8553775,13.86,18,25000
347275,8553825,15.6,19.44,25000
347275,8553875,14.61,22.65,25000
347275,8553925,14.72,20.7,25000
347275,8553975,15.15,22.2,25000
347325,8553025,15.07,19.57,25000
347325,8553075,14.29,21.08,25000
347325,8553125,13.94,19.4501,25000
347325,8553175,13,18.8401,25000
347325,8553225,14.92,22.82,25000
347325,8553275,14.79,23.76,25000
347325,8553325,14.27,22.3001,25000
347325,8553375,12.85,20.8201,25000
347325,8553425,13.4,18.49,25000
347325,8553475,13.08,20.16,25000
347325,8553525,14.29,19.6801,25000
347325,8553575,13.85,21.63,25000
347325,8553625,13.46,19.68,25000
347325,8553675,14.01,21.09,25000
347325,8553725,13.95,21.1701,25000
347325,8553775,13.85,19.74,25000
347325,8553825,15.67,21.87,25000
347325,8553875,15.45,20.02,25000
347325,8553925,15.85,20.69,25000
347325,8553975,13.73,19.8001,25000
347375,8553025,13.98,24.78,25000
347375,8553075,14.56,19.6101,25000
347375,8553125,15.05,23.48,25000
347375,8553175,13.97,22.76,25000
347375,8553225,13.69,21.3601,25000
347375,8553275,13.37,22.22,25000
347375,8553325,14.16,20.6001,25000
347375,8553375,13.5,18.9701,25000
347375,8553425,13.28,20.6801,25000
347375,8553475,13.93,18.85,25000
347375,8553525,13.32,19.47,25000
347375,8553575,14.71,19.31,25000
347375,8553625,15.33,21.0901,25000
347375,8553675,16.88,22.43,25000
347375,8553725,15.34,21.79,25000
347375,8553775,15.55,20.3901,25000
347375,8553825,14.82,20.09,25000
347375,8553875,16.01,23.54,25000
347375,8553925,14.64,19.62,25000
347375,8553975,15.71,20.4501,25000
347425,8553025,14.67,20,25000
347425,8553075,15.12,22.5001,25000
347425,8553125,12.22,18.87,25000
347425,8553175,12.73,22,25000
347425,8553225,14.5,20.69,25000
347425,8553275,13.56,20.7801,25000
347425,8553325,13.83,19.08,25000
347425,8553375,13.21,19.18,25000
347425,8553425,13.95,23.27,25000
347425,8553475,13.59,22.93,25000
347425,8553525,14.55,20.11,25000
347425,8553575,15.43,24.51,25000
347425,8553625,15.73,23.33,25000
347425,8553675,16.61,22.3601,25000
347425,8553725,14.25,21.2,25000
347425,8553775,14.695,19.8601,25000
347425,8553825,14.48,18.84,25000
347425,8553875,14.2,19.06,25000
347425,8553925,15.16,19.73,25000
347425,8553975,15.02,19.67,25000
347475,8553025,15.6,22.24,25000
347475,8553075,14.84,21.59,25000
347475,8553125,15.21,20.62,25000
347475,8553175,12.72,19.52,25000
347475,8553225,14.21,19.98,25000
347475,8553275,13.88,20.51,25000
347475,8553325,15.36,23.14,25000
347475,8553375,12.7,20.1807999999999,25000
347475,8553425,14.45,24.83,25000
347475,8553475,13.87,21.34,25000
347475,8553525,14.77,20.5801,25000
347475,8553575,15.03,25.4402,25000
347475,8553625,17.78,31.31,25000
347475,8553675,13.38,20.6301,25000
347475,8553725,15.07,19.63,25000
347475,8553775,13.56,19.2901,25000
347475,8553825,14.81,20.21,25000
347475,8553875,14.52,19.54,25000
347475,8553925,15.63,21.09,25000
347475,8553975,13.87,21.52,25000
347525,8553025,14.52,21.03,25000
347525,8553075,16.21,23.2101,25000
347525,8553125,14.59,21.5902,25000
347525,8553175,15.29,20.02,25000
347525,8553225,14.58,19.69,25000
347525,8553275,15.35,21.56,25000
347525,8553325,14.77,19.22,25000
347525,8553375,13.41,22.2101,25000
347525,8553425,14.85,21.94,25000
347525,8553475,15.04,20.94,25000
347525,8553525,14.94,20.52,25000
347525,8553575,15.13,20.9601,25000
347525,8553625,16.45,26.21,25000
347525,8553675,15.04,22.72,25000
347525,8553725,14.53,20.6402,25000
347525,8553775,14.22,20.96,25000
347525,8553825,14.06,19.17,25000
347525,8553875,14.96,20.55,25000
347525,8553925,14.12,19.64,25000
347525,8553975,15.92,22.16,25000
347575,8553025,16.06,21.21,25000
347575,8553075,14.64,20.86,25000
347575,8553125,15.1,21.3401,25000
347575,8553175,16.36,22.87,25000
347575,8553225,16.01,25.13,25000
347575,8553275,14.73,22.06,25000
347575,8553325,14.31,19.77,25000
347575,8553375,15.67,21.91,25000
347575,8553425,15.16,22.0601,25000
347575,8553475,14.9,19.86,25000
347575,8553525,14.43,19.9801,25000
347575,8553575,14.44,26.3,25000
347575,8553625,14.89,23.57,25000
347575,8553675,15.16,21.0401,25000
347575,8553725,14.61,19.46,25000
347575,8553775,15.44,25.7803,25000
347575,8553825,14.61,20.91,25000
347575,8553875,14.42,22.3003,25000
347575,8553925,14.44,20.35,25000
347575,8553975,15.64,21.3001,25000
347625,8553025,14.96,22.65,25000
347625,8553075,16.61,22.23,25000
347625,8553125,16.485,21.45,25000
347625,8553175,17.28,21.97,25000
347625,8553225,15.68,22.92,25000
347625,8553275,14.07,20.52,25000
347625,8553325,14.98,23.74,25000
347625,8553375,14.3,22.7,25000
347625,8553425,14.81,21.07,25000
347625,8553475,14.21,19.56,25000
347625,8553525,14.92,27.43,25000
347625,8553575,15.02,20.5101,25000
347625,8553625,15.91,23.1103,25000
347625,8553675,15.68,22.28,25000
347625,8553725,14.79,20.6101,25000
347625,8553775,15.17,25.5501,25000
347625,8553825,15.25,19.95,25000
347625,8553875,15.09,20.3001,25000
347625,8553925,15.18,23.4601,25000
347625,8553975,16.15,22.82,25000
347675,8553025,15.265,24.71,25000
347675,8553075,16.64,23.31,25000
347675,8553125,15.34,20.1,25000
347675,8553175,15.32,22.4201,25000
347675,8553225,15.78,22.36,25000
347675,8553275,15.56,21.7601,25000
347675,8553325,15.07,23.1901,25000
347675,8553375,15.57,21.03,25000
347675,8553425,14.14,19.8,25000
347675,8553475,15.02,21.38,25000
347675,8553525,17.87,25.27,25000
347675,8553575,15.37,22.2602,25000
347675,8553625,14.78,21.8301,25000
347675,8553675,17.16,22.73,25000
347675,8553725,14.81,19.75,25000
347675,8553775,15.8,22.6901,25000
347675,8553825,15.16,20.92,25000
347675,8553875,14.65,21.43,25000
347675,8553925,16.04,23.4701,25000
347675,8553975,15.95,20.8101,25000
347725,8553025,15.37,20.89,25000
347725,8553075,16.4,23.37,25000
347725,8553125,16.455,23.34,25000
347725,8553175,16.15,23.8601,25000
347725,8553225,14.81,21.0801,25000
347725,8553275,15.91,21.82,25000
347725,8553325,15.81,21.53,25000
347725,8553375,15.79,21.76,25000
347725,8553425,15.565,21.74,25000
347725,8553475,16.01,20.98,25000
347725,8553525,14.5,20.9901,25000
347725,8553575,16.06,24.01,25000
347725,8553625,14.51,22.68,25000
347725,8553675,16.6,21.77,25000
347725,8553725,15.19,21.9,25000
347725,8553775,16.36,26.38,25000
347725,8553825,15.76,24.84,25000
347725,8553875,14.63,22.82,25000
347725,8553925,15.81,21.91,25000
347725,8553975,14.17,19.82,25000
347775,8553025,14.66,21.2701,25000
347775,8553075,15.72,22.19,25000
347775,8553125,14.25,24.4201,25000
347775,8553175,16.215,24.13,25000
347775,8553225,14.83,22.98,25000
347775,8553275,16.57,24.04,25000
347775,8553325,16.39,25.3001,25000
347775,8553375,15.69,21.3501,25000
347775,8553425,16.13,21.8801,25000
347775,8553475,15.715,24.04,25000
347775,8553525,15.66,21.23,25000
347775,8553575,16.76,22.63,25000
347775,8553625,16.74,21.05,25000
347775,8553675,16.37,23.0801,25000
347775,8553725,17.77,24.9701,25000
347775,8553775,14.05,22.47,25000
347775,8553825,15.59,21.28,25000
347775,8553875,16.04,24.7501,25000
347775,8553925,14.24,21.64,25000
347775,8553975,14.47,21.98,25000
347825,8553025,15.51,22.2701,25000
347825,8553075,17.42,23.3201,25000
347825,8553125,15.3,23.28,25000
347825,8553175,17.12,25.47,25000
347825,8553225,15.42,23.5,25000
347825,8553275,16.52,21.42,25000
347825,8553325,16.13,22.82,25000
347825,8553375,16.68,21.53,25000
347825,8553425,15.81,21.52,25000
347825,8553475,15.36,22.84,25000
347825,8553525,15.54,20.9201,25000
347825,8553575,16.945,23.25,25000
347825,8553625,15.65,23.48,25000
