"X","Y","z1.5","z2.5","z3.5","z4.5","z5.5","z6.5","z7.5","z8.5","z9.5","z10.5","z11.5","z12.5","z13.5","z14.5","z15.5","z16.5","z17.5","z18.5","z19.5","z20.5","z21.5","z22.5","z23.5","z24.5","z25.5","z26.5","z27.5","z28.5","z29.5","z30.5","z31.5","z32.5","z33.5","z34.5","z35.5"
344975,8553425,15,12,11,13,11,10,16,16,18,18,21,13,10,18,20,18,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344025,8553475,8,6,14,8,17,15,15,22,13,13,22,14,22,14,11,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344075,8553475,6,12,12,18,21,9,14,14,14,20,23,12,11,12,10,12,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344125,8553475,16,12,13,17,22,14,15,12,15,14,10,9,8,10,11,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344175,8553475,13,15,17,20,13,15,16,13,15,16,17,10,11,8,5,4,4,10,4,3,4,3,4,3,0,0,0,0,0,0,0,0,0,0,0
344225,8553475,10,6,12,22,16,20,19,19,16,11,17,15,21,10,5,2,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344275,8553475,13,9,15,14,19,12,15,17,9,19,15,5,12,15,6,10,11,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344325,8553475,5,8,9,12,11,17,18,18,9,15,16,18,13,13,7,6,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344375,8553475,11,7,6,8,6,8,15,17,13,18,20,13,19,20,12,7,10,6,3,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0
344425,8553475,7,10,11,13,11,18,23,19,10,7,8,15,8,10,3,8,2,2,1,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553475,23,18,17,16,9,12,14,12,6,11,10,7,14,8,9,9,11,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553475,19,17,10,23,10,12,12,18,12,8,11,7,9,1,2,6,3,2,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553475,11,15,9,14,14,11,13,10,12,8,11,11,11,11,17,15,4,9,9,9,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553475,10,14,12,18,13,16,14,13,13,7,13,8,13,14,4,6,8,8,6,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553475,10,22,12,20,15,11,26,16,16,5,10,5,10,8,8,8,7,4,3,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553475,9,11,8,8,10,11,10,17,15,14,13,16,14,15,10,8,3,7,3,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553475,14,15,13,14,12,12,9,17,20,17,19,11,14,13,16,6,2,5,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553475,17,12,12,15,18,15,12,18,15,15,17,14,16,16,10,8,4,4,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553475,24,16,14,14,11,9,10,11,12,7,10,19,9,8,10,7,3,1,2,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
344925,8553475,23,12,12,19,8,12,13,11,11,11,16,10,11,8,13,10,8,7,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553475,20,13,13,10,13,11,13,13,7,11,14,14,14,15,11,6,8,5,4,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344025,8553525,10,10,10,24,20,22,15,15,17,15,19,13,13,16,7,5,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344075,8553525,11,7,11,9,19,17,27,13,18,16,23,8,17,7,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344125,8553525,12,9,8,13,8,11,15,16,23,14,20,14,13,10,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344175,8553525,8,9,13,13,23,12,19,17,17,14,20,14,10,13,9,4,4,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344225,8553525,16,9,15,10,16,17,17,14,25,16,13,8,10,11,11,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344275,8553525,10,11,14,10,10,21,19,11,13,11,10,4,13,13,10,6,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344325,8553525,4,11,13,14,21,22,16,15,10,13,16,12,9,15,9,8,6,3,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344375,8553525,11,11,12,23,24,15,19,16,18,20,12,12,10,1,9,7,2,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344425,8553525,22,18,15,14,12,17,16,11,10,14,9,13,15,7,5,7,9,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553525,6,10,15,17,19,18,16,23,17,17,7,9,12,13,4,7,10,3,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553525,15,18,12,14,17,26,13,13,14,14,21,11,10,12,7,11,5,4,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553525,16,13,14,12,15,13,8,10,13,9,11,12,7,13,11,10,8,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553525,20,20,14,12,16,12,11,12,13,7,8,8,10,6,3,8,8,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553525,17,19,13,18,16,14,15,14,13,11,17,8,8,5,9,3,3,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553525,14,6,9,15,13,22,18,13,13,13,11,16,13,14,5,14,8,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553525,18,12,15,6,16,14,12,22,12,11,19,14,15,15,12,8,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553525,13,14,15,17,15,12,11,16,22,14,12,15,15,8,6,7,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553525,19,15,15,12,17,16,21,15,15,8,11,13,6,10,6,5,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8553525,6,8,13,9,10,11,8,15,13,13,24,20,17,13,6,15,6,5,1,7,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0
344975,8553525,10,11,15,11,10,16,8,10,23,16,18,20,9,17,14,8,9,3,6,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
344025,8553575,15,8,13,13,11,19,14,13,13,14,23,16,8,13,11,4,8,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344075,8553575,17,16,19,14,17,19,21,13,19,12,10,12,16,7,10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344125,8553575,16,14,14,17,19,22,13,15,11,15,17,9,10,7,8,7,1,1,3,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344175,8553575,17,17,14,11,18,23,19,14,14,16,12,13,16,15,8,7,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344225,8553575,7,13,10,12,13,7,17,13,17,25,20,12,20,18,12,7,4,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
344275,8553575,15,11,12,9,11,9,14,12,15,15,18,14,12,14,19,14,12,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344325,8553575,8,8,15,14,16,29,13,14,15,14,13,15,8,8,4,9,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344375,8553575,16,27,19,16,14,18,15,16,10,7,12,9,6,5,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344425,8553575,20,19,18,21,16,18,17,16,16,9,5,9,8,9,9,3,6,3,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553575,21,14,14,12,12,19,14,17,22,18,18,14,16,7,9,10,7,11,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553575,13,13,13,14,12,13,15,14,14,14,14,18,17,6,12,10,8,1,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553575,18,21,13,17,19,17,18,13,19,12,16,14,15,10,10,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553575,15,25,15,22,20,15,13,10,15,9,8,10,9,11,9,5,7,5,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553575,11,9,12,14,20,11,19,16,8,13,10,12,11,13,16,15,6,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
344725,8553575,9,14,15,15,15,21,15,24,22,9,11,22,7,10,10,6,4,4,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553575,19,22,13,17,14,21,13,18,12,13,19,8,9,10,12,10,6,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553575,15,12,16,16,7,13,21,14,11,16,15,17,6,14,12,7,4,2,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553575,24,14,16,15,12,15,14,16,19,22,18,21,15,14,11,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8553575,17,12,13,10,10,8,14,16,20,15,12,12,5,12,5,9,8,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553575,17,11,14,10,15,15,16,15,20,11,21,15,13,6,8,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344025,8553625,18,16,17,12,15,16,17,19,22,17,17,12,9,8,4,4,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344075,8553625,12,9,12,16,9,20,16,22,18,22,17,9,12,10,8,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344125,8553625,7,15,9,12,12,20,27,17,15,10,9,13,12,8,7,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344175,8553625,10,5,11,9,8,8,11,14,19,19,15,12,19,16,15,16,12,7,1,4,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0
344225,8553625,4,6,9,10,12,19,21,14,14,8,17,16,18,19,13,9,3,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344275,8553625,14,12,12,10,14,15,17,19,15,18,16,13,16,17,14,3,3,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344325,8553625,10,9,17,15,14,10,16,16,6,8,14,16,11,5,9,7,7,9,9,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
344375,8553625,18,12,16,20,14,16,14,12,9,8,12,10,8,8,6,1,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344425,8553625,9,12,8,17,23,19,18,16,10,11,18,13,8,6,5,6,3,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553625,10,13,15,12,9,19,8,12,12,24,13,14,14,11,9,7,10,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553625,16,11,13,14,8,9,13,14,16,11,13,14,17,15,10,8,15,5,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553625,16,9,15,16,19,13,15,16,15,9,14,19,11,10,13,8,8,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553625,14,18,15,14,15,17,17,13,14,14,8,9,14,13,8,7,9,7,2,2,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0
344675,8553625,18,14,8,6,13,9,9,15,11,13,8,15,20,12,7,2,6,4,2,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553625,14,13,9,12,10,17,20,14,15,14,12,13,21,12,17,6,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553625,10,15,9,12,9,14,13,14,17,21,9,24,13,15,7,5,4,5,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553625,15,14,11,11,11,16,22,15,17,16,12,19,15,7,3,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553625,13,17,12,14,5,10,16,10,13,14,17,14,24,13,11,6,2,1,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8553625,15,16,19,10,14,13,13,14,16,15,13,16,9,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553625,9,8,12,13,19,14,14,13,17,15,23,20,9,6,6,5,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344025,8553675,12,6,15,19,14,17,14,29,21,14,12,14,9,15,11,6,6,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344075,8553675,12,14,14,20,10,15,22,9,14,11,11,14,12,7,8,4,1,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344125,8553675,13,12,16,14,12,21,21,15,15,12,12,14,16,11,5,2,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344175,8553675,10,14,11,22,17,28,19,12,17,18,20,10,11,9,3,4,8,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
344225,8553675,11,9,13,13,16,13,20,18,14,11,13,7,11,16,2,7,3,0,2,3,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
344275,8553675,21,15,13,14,14,8,15,16,11,15,11,21,15,9,8,7,7,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344325,8553675,19,14,14,14,8,18,12,8,15,16,12,10,12,13,8,4,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344375,8553675,12,6,11,16,21,21,17,13,10,11,18,16,13,11,12,11,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344425,8553675,13,14,18,11,16,17,12,20,16,12,10,8,15,10,8,7,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553675,17,16,13,9,16,9,13,14,14,11,12,8,13,8,14,16,12,7,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553675,13,13,22,15,23,18,16,6,16,6,8,9,13,7,11,11,7,5,6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553675,14,9,16,20,16,20,17,20,23,19,7,16,12,10,10,7,9,5,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553675,21,16,12,8,16,14,18,8,11,4,15,8,7,7,10,5,5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553675,7,3,17,18,14,7,13,13,15,18,19,17,15,15,14,16,3,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553675,18,4,17,14,15,14,11,13,19,12,16,8,16,13,5,5,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553675,21,18,8,18,11,13,12,13,13,11,17,9,13,8,6,5,2,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553675,7,8,9,4,10,18,11,24,19,21,16,14,15,6,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553675,12,10,11,10,15,13,17,16,10,15,12,18,19,14,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8553675,20,14,18,15,6,6,22,12,13,12,13,15,16,12,11,9,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553675,16,13,18,6,11,8,16,18,15,10,15,13,18,9,7,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344025,8553725,8,13,14,17,14,17,11,14,13,18,19,10,7,17,8,11,5,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344075,8553725,11,16,14,12,9,16,16,10,15,20,13,15,8,13,15,18,9,11,4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344125,8553725,8,7,9,17,17,17,19,22,9,13,18,9,10,14,7,5,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344175,8553725,15,16,14,16,12,20,13,15,15,14,17,13,12,8,11,6,5,4,4,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344225,8553725,10,13,12,18,20,14,14,18,21,14,17,16,15,9,10,3,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344275,8553725,10,7,8,11,13,19,18,16,10,11,13,20,20,7,13,7,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344325,8553725,14,11,19,15,20,15,16,11,12,7,17,11,13,11,9,15,9,9,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344375,8553725,10,22,15,18,11,17,15,10,9,10,20,10,14,3,7,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344425,8553725,17,8,10,10,10,13,19,23,11,14,6,16,13,12,8,8,10,10,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553725,14,10,16,14,20,24,14,22,21,13,17,15,14,9,10,7,5,3,2,1,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553725,18,14,13,17,20,18,18,16,14,10,12,10,17,9,6,6,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553725,7,6,19,7,16,13,14,10,17,22,19,20,17,12,11,4,1,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553725,21,21,20,15,15,13,15,15,11,14,17,19,20,12,10,9,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553725,10,9,12,8,16,10,18,17,18,19,16,13,16,11,13,9,3,4,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553725,26,13,11,10,9,9,18,13,14,18,19,13,14,21,13,8,15,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553725,19,7,11,11,14,15,20,18,17,13,16,15,18,13,9,7,4,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553725,10,9,10,10,11,17,18,16,14,13,12,13,17,7,8,7,6,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553725,13,11,7,5,8,7,13,12,17,20,14,16,7,7,7,9,8,6,5,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
344925,8553725,13,8,17,9,4,13,10,10,18,17,16,7,14,7,12,10,3,2,4,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553725,26,14,12,8,14,12,26,14,11,6,7,12,8,12,4,8,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344025,8553775,12,10,12,18,15,20,24,19,19,11,12,16,10,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344075,8553775,11,13,16,23,16,20,21,16,10,14,14,11,5,6,5,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344125,8553775,15,19,13,15,21,13,12,19,12,14,10,11,18,10,7,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344175,8553775,14,17,22,16,19,18,14,12,9,12,15,17,13,17,11,16,6,3,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344225,8553775,12,5,15,19,14,13,16,14,9,14,16,12,18,10,7,4,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344275,8553775,18,13,11,14,17,11,11,11,9,13,22,12,11,9,5,6,5,3,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344325,8553775,11,11,12,13,6,10,17,7,15,9,15,17,15,13,11,10,15,7,5,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344375,8553775,17,16,20,15,17,15,15,12,13,16,8,14,11,11,13,4,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344425,8553775,22,15,8,17,12,10,18,9,19,9,15,8,11,11,11,13,6,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553775,11,18,23,23,16,13,15,12,8,7,8,10,14,6,7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553775,13,14,14,21,15,9,12,16,14,13,13,12,2,2,0,4,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553775,11,10,12,15,19,13,18,22,19,15,18,19,17,9,9,6,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553775,13,19,12,10,19,11,11,12,19,16,16,5,15,9,14,8,9,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553775,12,13,4,10,13,18,20,24,16,18,4,3,12,12,7,4,10,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553775,13,8,6,7,16,14,19,18,26,23,13,18,24,13,3,9,8,2,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553775,24,10,9,14,15,16,15,10,17,20,13,11,21,8,4,10,2,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553775,13,14,16,17,12,12,14,13,14,15,17,7,11,8,11,6,5,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553775,15,14,12,11,13,12,15,16,21,20,17,17,17,12,10,3,7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8553775,15,13,9,18,13,19,18,12,16,15,16,15,10,11,8,11,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553775,18,20,11,6,20,21,16,11,15,16,19,21,10,13,8,7,4,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344025,8553825,10,15,22,16,25,16,24,15,16,13,16,16,14,8,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344075,8553825,11,14,11,22,16,14,14,22,13,13,17,11,7,7,9,7,6,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344125,8553825,20,16,17,14,14,15,15,16,13,7,16,12,8,13,12,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344175,8553825,15,18,17,18,22,22,14,18,15,11,12,11,9,8,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344225,8553825,15,14,11,14,14,20,20,13,19,20,7,15,5,9,7,5,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344275,8553825,18,13,25,13,21,12,13,19,13,15,12,4,8,11,5,6,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344325,8553825,8,15,16,13,13,15,10,15,12,14,16,12,17,7,10,10,6,10,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344375,8553825,6,10,18,13,12,19,20,19,14,13,10,13,13,7,6,12,6,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
344425,8553825,26,20,18,13,10,17,9,22,17,13,19,10,11,9,8,4,10,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553825,15,14,10,16,16,11,14,11,15,16,9,10,4,14,5,8,2,6,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553825,13,8,16,19,19,12,16,11,8,13,26,13,10,15,12,9,10,4,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553825,18,11,15,12,16,17,14,15,18,12,12,12,16,10,11,9,4,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553825,13,13,19,12,13,9,12,7,12,12,13,10,15,16,15,13,10,4,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
344675,8553825,19,10,13,13,17,11,24,13,22,16,13,11,7,7,9,3,4,2,2,2,0,1,0,2,0,0,2,1,1,1,0,0,0,0,0
344725,8553825,9,10,5,17,9,11,13,18,17,19,17,22,13,12,5,7,7,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553825,21,13,14,14,17,17,16,19,16,13,14,17,14,10,4,6,6,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553825,15,6,15,14,13,14,14,12,15,16,11,14,11,5,7,1,3,4,3,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553825,13,11,7,15,14,8,14,12,19,12,17,14,19,9,14,8,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8553825,12,20,14,10,17,19,10,16,24,18,13,17,12,11,10,4,5,3,5,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553825,18,15,12,14,17,13,17,16,19,15,21,15,19,15,7,10,3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344425,8553875,9,11,14,20,16,15,16,19,19,11,9,10,13,10,6,6,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344475,8553875,12,13,11,18,21,28,18,24,16,12,16,9,7,8,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344525,8553875,17,14,13,12,15,14,13,15,12,15,13,11,4,6,6,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553875,9,13,15,13,16,14,19,13,20,16,14,15,16,17,14,11,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553875,12,14,17,12,11,14,24,15,11,9,11,11,11,8,15,11,9,6,3,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553875,18,11,15,17,10,13,9,20,20,16,17,12,13,12,10,5,7,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553875,11,13,15,7,11,13,14,13,16,17,18,11,18,11,9,8,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553875,10,15,10,11,20,14,17,14,15,17,16,12,12,9,7,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553875,15,11,13,14,15,15,15,19,16,12,17,12,17,16,18,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553875,16,12,6,11,6,6,15,23,17,14,24,19,20,16,9,3,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8553875,13,3,8,8,6,4,10,15,14,17,15,14,15,17,13,13,6,3,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553875,14,10,7,10,6,11,18,15,7,18,11,20,20,11,14,16,8,7,4,1,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0
344925,8553925,11,7,11,13,10,14,17,12,17,13,14,12,7,20,11,9,7,8,2,0,3,7,0,2,0,0,0,0,0,0,0,0,0,0,0
344975,8553925,14,10,15,10,17,24,15,14,11,12,16,15,11,8,8,9,4,5,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8552575,15,10,17,21,10,10,16,11,13,15,10,14,10,7,10,11,7,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345075,8552575,16,15,14,21,12,22,17,14,10,16,13,18,11,11,9,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8552575,14,12,10,15,9,11,13,16,13,12,12,25,7,12,5,7,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8552575,23,10,10,12,13,13,15,11,17,13,11,15,17,3,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
