"X","Y","z1.5","z2.5","z3.5","z4.5","z5.5","z6.5","z7.5","z8.5","z9.5","z10.5","z11.5","z12.5","z13.5","z14.5","z15.5","z16.5","z17.5","z18.5","z19.5","z20.5","z21.5","z22.5","z23.5","z24.5","z25.5","z26.5","z27.5","z28.5","z29.5","z30.5","z31.5","z32.5","z33.5","z34.5","z35.5"
344875,8552625,43,15,7,7,15,16,8,2,13,13,16,24,29,23,33,18,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8552625,39,18,7,12,11,6,10,13,18,23,11,14,15,21,14,12,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8552625,31,7,13,9,10,16,8,13,19,8,15,16,22,27,23,16,12,3,3,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0
345025,8552625,83,9,12,4,8,7,18,12,17,12,21,14,12,21,21,25,11,9,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345075,8552625,69,12,2,3,7,9,17,12,15,17,15,11,16,27,25,26,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8552625,64,17,11,12,6,10,7,8,15,9,10,12,24,26,13,16,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8552625,64,26,12,12,19,19,16,16,9,15,3,7,13,15,11,6,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,8552625,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345375,8552625,21,11,8,8,2,9,22,11,9,14,13,23,7,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8552625,13,12,17,12,12,13,7,7,18,15,9,14,6,12,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345475,8552625,28,9,8,11,14,9,11,16,19,15,16,12,10,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345525,8552625,31,12,11,20,18,15,7,12,4,10,18,24,29,24,18,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8552675,5,9,4,6,10,11,13,10,14,17,23,28,24,16,26,8,2,1,4,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8552675,51,11,8,10,17,15,13,12,14,13,14,19,19,12,10,18,9,9,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8552675,41,13,5,8,5,8,11,7,11,15,8,16,17,25,13,15,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8552675,41,16,4,6,9,10,9,14,15,16,19,10,21,20,26,15,12,10,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8552675,33,7,5,9,7,7,21,19,15,21,22,19,11,21,12,12,5,9,3,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8552675,20,9,8,9,5,6,13,14,13,8,11,21,19,11,14,11,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8552675,19,11,4,12,10,8,15,16,20,14,18,14,19,25,24,15,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8552675,21,6,11,9,8,12,11,14,10,17,6,16,22,24,15,11,15,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8552675,63,17,11,12,11,7,15,14,7,6,14,9,13,25,19,17,11,7,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8552675,40,12,8,6,7,12,16,15,18,7,6,10,18,26,24,23,15,3,10,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0
345075,8552675,30,8,12,14,11,11,21,11,11,15,14,14,17,18,13,10,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8552675,26,14,14,9,10,21,16,16,14,12,13,11,20,12,17,7,4,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8552675,67,16,5,5,12,11,11,17,14,9,22,14,16,22,26,19,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345225,8552675,30,11,9,13,10,10,15,11,8,7,11,15,32,29,31,22,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,8552675,75,18,10,8,11,8,15,10,16,17,13,25,29,25,33,13,11,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,8552675,48,14,10,7,14,17,12,4,17,22,22,27,22,21,11,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345375,8552675,55,33,4,3,6,16,28,19,24,25,22,18,23,17,14,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8552675,87,18,8,6,7,13,6,8,14,9,14,13,23,23,27,24,16,5,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345475,8552675,51,15,12,18,9,4,11,10,13,8,16,12,18,17,12,17,12,7,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8552725,17,0,0,0,0,0,1,0,2,4,2,2,10,14,11,19,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8552725,17,13,11,8,13,5,4,9,10,8,17,20,27,30,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8552725,12,8,9,11,11,8,6,5,9,13,11,9,9,33,32,12,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8552725,17,7,12,9,10,15,9,14,10,16,28,17,7,15,22,8,5,6,14,8,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0
345075,8552725,8,23,13,9,11,13,24,11,24,16,26,22,7,6,6,9,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8552725,49,22,13,6,9,8,17,17,15,19,13,18,12,27,16,19,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8552725,38,12,10,3,10,7,12,9,10,15,14,18,23,18,16,12,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345225,8552725,17,8,13,8,9,14,13,18,15,10,14,20,21,20,22,9,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,8552725,39,4,4,13,6,7,15,11,19,17,19,11,16,17,22,21,9,10,4,2,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0
345325,8552725,21,7,10,8,11,10,15,11,16,16,15,23,19,30,21,13,8,5,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345375,8552725,44,9,7,3,12,18,21,16,16,19,18,12,21,33,20,14,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8552725,69,19,14,8,14,11,18,5,10,15,15,13,11,20,17,32,17,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345475,8552725,32,8,17,14,12,12,11,7,6,7,11,21,15,22,27,17,15,10,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345525,8552725,55,14,11,10,7,14,10,8,9,15,16,25,22,27,23,16,10,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8552775,60,19,11,8,12,16,12,23,22,23,12,14,9,12,28,19,17,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8552775,58,25,9,8,12,14,21,21,15,16,8,16,21,15,16,12,10,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8552775,56,7,8,10,10,15,8,5,12,14,18,10,17,19,19,15,15,15,10,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8552775,41,8,8,7,10,4,12,18,15,17,13,24,22,20,16,12,14,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8552775,39,7,8,13,5,10,12,10,8,11,23,23,19,19,23,9,15,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8552775,43,6,11,15,23,25,16,14,14,14,16,16,20,14,18,13,6,3,7,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8552775,35,16,13,12,26,10,22,17,14,12,7,6,13,16,12,18,20,22,11,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8552775,20,7,7,13,12,13,11,14,9,17,13,14,12,10,13,12,14,5,2,4,13,2,4,2,0,0,0,0,0,0,0,0,0,0,0
344975,8552775,82,15,4,3,8,17,10,11,24,21,25,18,21,24,23,17,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8552775,33,8,2,5,4,6,4,7,7,13,15,33,25,19,31,21,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345375,8552775,3,6,7,12,9,10,17,15,12,5,9,13,28,21,24,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8552775,32,4,10,7,6,12,12,11,12,5,15,15,16,25,25,28,15,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345475,8552775,11,8,19,11,7,8,5,9,13,3,19,18,14,18,18,17,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345525,8552775,16,5,9,11,12,8,13,8,6,12,16,28,21,24,25,7,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8552825,24,9,11,10,14,17,9,14,21,13,19,26,17,19,23,9,5,5,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8552825,19,9,9,13,10,13,14,11,11,27,16,23,21,15,17,6,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8552825,24,20,5,10,7,11,9,9,14,11,10,16,17,20,25,21,13,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8552825,67,22,8,5,19,11,14,10,15,12,8,16,18,23,19,23,21,14,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8552825,46,10,5,8,8,7,15,14,10,15,11,18,17,20,15,18,14,5,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8552825,55,20,12,10,15,13,20,21,18,12,12,20,12,19,24,17,20,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8552825,41,15,11,16,17,10,11,12,8,8,6,9,9,16,21,22,18,6,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8552825,34,14,8,12,11,13,11,15,11,6,10,14,16,15,16,16,7,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8552825,25,7,7,12,9,11,9,9,21,17,19,15,19,18,28,16,13,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8552825,19,13,9,7,6,7,9,17,10,9,12,19,14,11,19,15,15,6,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345075,8552825,24,7,10,13,13,11,13,11,9,18,20,19,25,21,33,20,22,12,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8552825,61,19,20,12,8,12,14,13,8,9,10,13,17,16,19,22,18,17,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8552825,48,8,9,8,6,4,9,6,8,3,11,24,25,22,19,12,4,2,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345225,8552825,20,8,8,13,8,11,16,19,9,12,11,21,19,27,27,9,5,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,8552825,45,14,9,8,12,12,14,14,18,24,12,10,12,15,14,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,8552825,35,11,9,5,12,14,11,10,14,9,12,13,22,16,17,7,11,8,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345375,8552825,35,12,3,7,13,3,8,14,11,7,4,21,23,30,35,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8552825,29,4,2,5,5,3,10,12,4,3,8,4,10,8,9,20,30,23,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8552875,9,5,3,4,2,4,40,8,8,7,2,1,8,4,7,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8552875,10,8,20,8,11,11,5,18,11,18,15,14,18,14,13,13,19,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8552875,16,22,22,14,12,11,20,12,8,14,17,17,13,25,19,15,5,11,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8552875,16,13,14,18,28,20,17,12,15,14,16,17,27,12,15,8,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8552875,53,19,12,7,7,8,8,6,12,7,8,7,13,11,16,26,20,16,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344975,8552875,63,5,7,13,9,13,13,11,11,10,11,16,24,14,20,9,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8552875,38,14,15,16,18,20,8,9,20,16,15,10,19,10,15,8,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345075,8552875,27,8,10,17,7,7,9,10,8,19,14,28,22,20,18,15,6,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8552875,38,16,12,8,12,10,8,14,10,10,7,11,27,31,20,23,11,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8552875,77,16,11,15,10,15,10,16,15,21,14,22,18,15,12,12,8,5,6,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345225,8552875,60,17,6,6,11,10,7,12,12,14,12,22,15,20,28,19,11,6,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,8552875,33,16,12,11,7,10,6,14,10,16,15,11,21,21,16,10,10,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,8552875,32,9,11,14,16,19,10,14,11,7,18,21,11,15,18,10,7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345375,8552875,40,15,12,13,14,6,14,12,9,13,16,9,14,30,22,22,17,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8552875,47,15,6,10,11,5,6,8,11,13,14,8,5,10,16,32,22,14,12,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345475,8552875,28,15,10,10,5,9,7,10,6,5,7,9,7,13,8,17,11,12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345525,8552875,59,19,4,10,5,8,11,7,9,6,10,11,17,9,10,19,22,17,21,7,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8552925,80,12,10,9,5,15,19,15,13,17,13,8,14,12,15,20,15,14,16,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8552925,61,13,11,12,11,7,14,13,8,12,10,13,18,19,20,12,8,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8552925,46,5,9,6,4,9,9,14,11,12,8,13,18,34,27,19,18,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8552925,45,7,4,7,8,13,4,10,7,15,18,30,19,16,19,18,18,11,7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344775,8552925,57,6,9,7,10,14,14,11,12,18,11,23,19,25,31,18,14,12,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8552925,28,12,5,9,8,2,4,11,13,15,10,8,8,12,17,12,25,18,24,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8552925,49,17,22,17,12,12,10,9,13,19,21,21,17,28,12,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8552925,18,10,7,29,9,7,3,16,17,18,6,2,6,7,2,19,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8552925,3,1,0,1,2,4,2,2,4,1,2,1,0,0,10,32,58,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345225,8552925,14,4,3,15,8,15,7,5,12,13,13,14,12,9,20,21,17,10,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,8552925,55,9,13,8,10,12,16,9,26,6,11,9,17,25,25,19,8,9,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,8552925,25,5,9,8,8,5,16,9,18,14,18,20,21,21,22,18,10,11,7,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345375,8552925,63,9,14,8,12,8,8,17,13,13,15,8,23,26,22,23,15,9,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8552925,30,12,24,20,10,11,15,14,9,16,9,11,19,15,11,7,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345475,8552925,46,9,11,5,14,10,11,6,7,8,7,14,12,13,18,16,18,20,11,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345525,8552925,16,7,13,10,8,7,7,11,14,8,13,9,16,18,19,21,22,9,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8552975,30,15,10,16,15,19,18,19,12,13,12,13,9,14,19,10,14,10,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8552975,67,10,11,11,11,9,13,13,13,6,16,16,7,11,18,19,18,18,4,11,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8552975,23,14,14,6,13,13,13,13,14,12,7,6,13,11,14,18,6,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8552975,57,15,6,11,7,14,13,16,14,14,13,19,22,18,9,21,21,11,12,3,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0
344775,8552975,54,24,16,14,14,15,17,9,4,7,9,10,14,16,22,12,12,11,4,4,3,2,3,2,0,0,0,0,0,0,0,0,0,0,0
344825,8552975,39,6,15,9,13,8,20,12,20,11,16,25,16,23,20,28,20,8,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344875,8552975,37,10,14,9,12,14,13,12,16,16,9,8,13,23,16,11,11,8,6,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0
344925,8552975,28,1,4,7,8,10,13,21,11,14,10,7,18,27,20,14,16,10,14,3,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0
344975,8552975,34,6,5,5,12,8,5,10,11,9,13,17,13,13,22,25,28,12,12,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8552975,28,19,11,10,14,13,7,14,10,15,15,13,19,24,23,17,9,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345075,8552975,21,10,11,6,14,13,18,10,16,8,13,16,21,12,15,9,17,8,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
345125,8552975,69,20,6,6,7,7,7,7,11,8,11,21,16,19,15,19,20,18,16,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8552975,46,16,15,15,11,11,5,10,12,11,14,17,20,23,15,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345225,8552975,62,21,22,19,9,7,8,9,7,5,9,11,20,15,9,14,13,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,8552975,14,10,10,10,7,6,9,12,16,11,17,19,28,17,12,13,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,8552975,45,12,7,14,17,8,5,7,13,13,5,7,8,18,16,30,31,28,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553025,11,4,11,12,8,12,12,19,27,25,11,11,7,9,12,20,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553025,9,9,8,6,13,10,12,13,9,16,9,10,17,25,20,24,13,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553025,18,9,9,6,9,10,18,16,12,11,14,14,28,29,17,12,16,21,9,9,10,8,11,4,0,0,0,0,0,0,0,0,0,0,0
344775,8553025,12,7,12,9,11,13,15,15,13,10,13,22,33,25,21,10,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553025,12,9,10,12,6,9,5,8,12,9,7,8,11,24,13,26,23,17,6,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0
344875,8553025,54,24,15,7,14,8,13,13,11,12,12,12,11,17,24,23,20,9,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344925,8553025,30,9,6,10,10,6,22,12,7,17,17,9,12,18,31,22,11,6,3,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
344975,8553025,45,5,8,10,8,13,13,19,11,16,9,13,17,14,24,23,29,14,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8553025,44,32,30,17,19,9,5,10,7,13,12,13,10,9,8,11,6,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345075,8553025,21,6,5,14,13,7,13,15,11,16,18,21,22,24,24,17,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8553025,9,12,14,10,12,8,18,16,15,18,17,12,27,26,17,13,8,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8553025,10,8,9,12,11,3,11,22,12,11,17,18,12,21,11,6,7,3,3,2,2,1,2,1,0,0,0,1,0,0,0,0,0,0,0
345225,8553025,61,16,15,11,11,9,8,14,13,12,11,6,14,26,19,19,18,13,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,8553025,16,8,6,12,14,11,11,8,16,18,14,18,11,16,13,13,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,8553025,60,14,7,14,12,10,10,10,9,13,14,6,15,13,18,23,22,14,10,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345375,8553025,41,7,8,5,9,10,7,11,9,5,5,10,16,13,14,12,11,11,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8553025,47,10,11,17,12,12,13,12,8,10,17,17,11,10,13,15,19,19,9,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
345475,8553025,17,8,9,9,5,5,13,5,14,12,15,21,9,17,21,18,14,13,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
345525,8553025,44,15,20,14,17,11,16,12,15,16,13,20,13,21,10,18,16,5,11,6,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553075,32,14,16,11,15,21,19,22,10,13,13,8,15,11,13,17,10,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553075,15,8,9,11,9,15,21,15,5,10,17,18,22,24,28,15,4,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553075,22,4,12,8,10,8,17,23,16,16,16,17,26,26,21,8,21,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553075,11,12,8,9,13,13,10,10,11,15,21,15,21,18,29,24,5,6,5,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0
344775,8553075,15,9,6,4,6,4,9,8,11,0,6,6,22,24,9,6,18,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8553075,17,13,3,8,10,17,13,10,16,12,10,5,4,0,10,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8553075,11,11,9,6,7,11,7,9,13,14,13,27,33,21,21,16,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345225,8553075,61,24,7,9,8,21,18,7,11,13,15,16,28,18,16,17,8,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345275,8553075,31,18,13,21,13,9,13,14,14,17,13,20,9,20,17,12,14,13,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345325,8553075,35,9,5,10,7,7,9,10,11,8,6,16,12,21,23,27,16,11,7,1,3,4,1,2,0,0,0,0,0,0,0,0,0,0,0
345375,8553075,15,2,4,4,10,9,6,14,2,8,12,20,17,29,21,12,14,8,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345425,8553075,42,4,9,13,17,15,9,16,9,15,13,22,20,18,20,16,9,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345475,8553075,24,4,6,4,5,9,6,11,7,16,15,16,12,27,18,21,18,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345525,8553075,52,16,6,7,9,7,10,14,16,15,14,13,13,16,17,19,18,10,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553125,22,7,9,13,10,14,24,11,12,11,12,18,10,25,17,23,13,8,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553125,29,19,12,9,7,8,15,10,13,13,8,17,7,9,8,9,9,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344675,8553125,27,10,11,15,10,10,18,25,10,24,12,16,14,15,16,10,10,11,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553125,19,11,8,11,12,12,12,13,15,14,20,9,15,14,20,16,19,7,7,5,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
344775,8553125,18,7,7,9,10,13,11,15,12,11,14,13,14,15,27,21,13,12,1,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0
344825,8553125,13,7,5,5,16,10,19,11,14,9,11,19,23,17,27,14,9,8,6,10,4,9,8,0,3,0,0,0,0,0,0,0,0,0,0
344875,8553125,10,3,6,7,10,7,12,7,5,14,11,12,16,22,28,22,11,8,10,4,3,2,3,3,2,0,0,0,0,0,0,0,0,0,0
344925,8553125,70,9,7,6,11,16,12,10,12,17,15,20,22,27,24,17,19,12,7,10,7,1,1,3,2,8,3,2,0,0,0,0,0,0,0
344975,8553125,51,7,13,16,12,6,8,12,12,9,10,10,12,24,23,23,11,13,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345025,8553125,63,12,10,10,16,13,11,20,17,11,11,15,18,22,16,18,12,10,24,7,9,6,4,0,0,0,0,0,0,0,0,0,0,0,0
345075,8553125,43,21,13,9,6,17,10,3,8,12,16,16,16,19,19,24,19,8,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345125,8553125,28,8,10,14,10,10,15,5,6,6,11,13,19,15,12,13,12,5,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345175,8553125,36,7,11,10,8,6,9,6,2,10,5,13,16,11,20,18,16,4,4,7,8,3,4,0,0,0,0,0,0,0,0,0,0,0,0
345225,8553125,12,5,5,5,9,3,2,2,2,7,7,8,9,1,6,16,16,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344575,8553175,24,5,13,9,15,16,11,6,9,8,7,8,13,22,18,32,25,20,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344625,8553175,37,28,22,11,9,11,6,12,13,11,8,15,16,16,10,6,8,4,1,4,5,3,6,10,0,0,0,0,0,0,0,0,0,0,0
344675,8553175,21,11,9,15,10,14,20,12,16,12,14,17,17,16,22,13,12,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344725,8553175,21,21,14,12,10,11,8,8,7,15,15,10,15,21,18,16,7,7,5,4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0
344775,8553175,33,21,19,9,7,15,11,9,11,20,14,14,13,14,18,15,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
